#TSV
#============Begin of sheet============
@Sheet=时装武器
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	宠物类型需求	性别需求	近远程类型	攻击力	回旋镖物理攻击系数	防御力	生命力	会心等级	行动力	观察力	负荷力	最大斩味值	红色斩味数值	橙色斩味数值	黄色斩味数值	绿色斩味数值	蓝色斩味数值	白色斩味数值	紫色斩味数值	铜色斩味数值	银色斩味数值	金色斩味数值	水属性攻击力	火属性攻击力	雷属性攻击力	龙属性攻击力	冰属性攻击力	毒附加	眠附加	麻附加	爆破附加	水耐性	火耐性	雷耐性	龙耐性	冰耐性	附加属性基因1ID	附加属性基因2ID	附加属性基因3ID	附加属性基因4ID	附加属性基因5ID	附加属性基因6ID	可否被偷窃	装备被动技1ID	值1	装备被动技2ID	值2	装备被动技3ID	值3	装备被动技4ID	值4	装备被动技5ID	值5	装备被动技6ID	值6	排序参数	商城索引ID	解绑道具	解绑道具数量
93473	龙舟喵头盔	艾露永久时装<BR>又是一年端午时，情浓粽飘香。艾露猫头戴粽叶，脚踏龙舟，也来凑凑热闹。~	1	2	ep_p_ma_013_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711451	711451	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93475	龙舟喵胸甲	艾露7天时装<BR>又是一年端午时，情浓粽飘香。艾露猫头戴粽叶，脚踏龙舟，也来凑凑热闹。~	1	2	ep_p_ma_013_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721451	721451	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93476	龙舟喵胸甲	艾露30天时装<BR>又是一年端午时，情浓粽飘香。艾露猫头戴粽叶，脚踏龙舟，也来凑凑热闹。~	1	2	ep_p_ma_013_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721451	721451	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93477	龙舟喵胸甲	艾露365天时装<BR>又是一年端午时，情浓粽飘香。艾露猫头戴粽叶，脚踏龙舟，也来凑凑热闹。~	1	2	ep_p_ma_013_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721451	721451	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93478	龙舟喵胸甲	艾露永久时装<BR>又是一年端午时，情浓粽飘香。艾露猫头戴粽叶，脚踏龙舟，也来凑凑热闹。~	1	2	ep_p_ma_013_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721451	721451	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93479	牛队友头盔	艾露7天时装<BR>猪队友坑你吐血，牛队友带你超神。在东方神话中，正是得此黄牛帮助，牛郎才娶得天仙织女。	1	2	ep_p_ma_044_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711461	711461	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93480	牛队友头盔	艾露30天时装<BR>猪队友坑你吐血，牛队友带你超神。在东方神话中，正是得此黄牛帮助，牛郎才娶得天仙织女。	1	2	ep_p_ma_044_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711461	711461	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93481	牛队友头盔	艾露365天时装<BR>猪队友坑你吐血，牛队友带你超神。在东方神话中，正是得此黄牛帮助，牛郎才娶得天仙织女。	1	2	ep_p_ma_044_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711461	711461	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93482	牛队友头盔	艾露永久时装<BR>猪队友坑你吐血，牛队友带你超神。在东方神话中，正是得此黄牛帮助，牛郎才娶得天仙织女。	1	2	ep_p_ma_044_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711461	711461	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93483	牛队友胸甲	艾露7天时装<BR>猪队友坑你吐血，牛队友带你超神。在东方神话中，正是得此黄牛帮助，牛郎才娶得天仙织女。	1	2	ep_p_ma_044_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721461	721461	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93484	牛队友胸甲	艾露30天时装<BR>猪队友坑你吐血，牛队友带你超神。在东方神话中，正是得此黄牛帮助，牛郎才娶得天仙织女。	1	2	ep_p_ma_044_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721461	721461	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93485	牛队友胸甲	艾露365天时装<BR>猪队友坑你吐血，牛队友带你超神。在东方神话中，正是得此黄牛帮助，牛郎才娶得天仙织女。	1	2	ep_p_ma_044_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721461	721461	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93486	牛队友胸甲	艾露永久时装<BR>猪队友坑你吐血，牛队友带你超神。在东方神话中，正是得此黄牛帮助，牛郎才娶得天仙织女。	1	2	ep_p_ma_044_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721461	721461	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93487	月中兔头盔	艾露7天时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	2	ep_p_ma_045_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711471	711471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93488	月中兔头盔	艾露30天时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	2	ep_p_ma_045_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711471	711471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93489	月中兔头盔	艾露365天时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	2	ep_p_ma_045_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711471	711471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93490	月中兔头盔	艾露永久时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	2	ep_p_ma_045_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711471	711471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93491	月中兔胸甲	艾露7天时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	2	ep_p_ma_045_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721471	721471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93492	月中兔胸甲	艾露30天时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	2	ep_p_ma_045_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721471	721471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93493	月中兔胸甲	艾露365天时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	2	ep_p_ma_045_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721471	721471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93494	月中兔胸甲	艾露永久时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	2	ep_p_ma_045_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721471	721471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93495	异星喵头盔	艾露7天时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	2	ep_p_ma_046_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711481	711481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93496	异星喵头盔	艾露30天时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	2	ep_p_ma_046_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711481	711481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93497	异星喵头盔	艾露365天时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	2	ep_p_ma_046_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711481	711481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93498	异星喵头盔	艾露永久时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	2	ep_p_ma_046_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711481	711481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93499	异星喵胸甲	艾露7天时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	2	ep_p_ma_046_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721481	721481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93500	异星喵胸甲	艾露30天时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	2	ep_p_ma_046_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721481	721481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93501	异星喵胸甲	艾露365天时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	2	ep_p_ma_046_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721481	721481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93502	异星喵胸甲	艾露永久时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	2	ep_p_ma_046_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721481	721481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93503	白龙喵头盔	艾露7天时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	2	ep_p_ma_048_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711491	711491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93504	白龙喵头盔	艾露30天时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	2	ep_p_ma_048_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711491	711491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93505	白龙喵头盔	艾露365天时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	2	ep_p_ma_048_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711491	711491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93506	白龙喵头盔	艾露永久时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	2	ep_p_ma_048_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711491	711491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93507	白龙喵胸甲	艾露7天时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	2	ep_p_ma_048_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721491	721491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93508	白龙喵胸甲	艾露30天时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	2	ep_p_ma_048_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721491	721491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93509	白龙喵胸甲	艾露365天时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	2	ep_p_ma_048_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721491	721491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93510	白龙喵胸甲	艾露永久时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	2	ep_p_ma_048_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721491	721491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
#============End of sheet============

#============Begin of sheet============
@Sheet=武器
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	宠物类型需求	性别需求	近远程类型	攻击力	回旋镖物理攻击系数	防御力	生命力	会心等级	行动力	观察力	负荷力	最大斩味值	红色斩味数值	橙色斩味数值	黄色斩味数值	绿色斩味数值	蓝色斩味数值	白色斩味数值	紫色斩味数值	铜色斩味数值	银色斩味数值	金色斩味数值	水属性攻击力	火属性攻击力	雷属性攻击力	龙属性攻击力	冰属性攻击力	毒附加	眠附加	麻附加	爆破附加	水耐性	火耐性	雷耐性	龙耐性	冰耐性	附加属性基因1ID	附加属性基因2ID	附加属性基因3ID	附加属性基因4ID	附加属性基因5ID	附加属性基因6ID	可否被偷窃	装备被动技1ID	值1	装备被动技2ID	值2	装备被动技3ID	值3	装备被动技4ID	值4	装备被动技5ID	值5	装备被动技6ID	值6	排序参数	商城索引ID	解绑道具	解绑道具数量
90000	村丁斗气锤	用青竹削制的简易武器，轻便灵活，十分适用于刚刚成为猎人随行猫的艾露们。	1	1	airo_ep_3_wp	1	1	4	1	1	2	0	0	1	0	0	1000	250	0	0	0		700061	700061	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			81.12	50	0	0	0	0	0	0	1000000	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1072	1	0	0	0	0	0	0	0	0	0	0				
90001	村丁护身锤	用青竹削制的简易武器，轻便灵活，十分适用于刚刚成为猎人随行猫的艾露们。	1	1	airo_ep_3_wp	1	1	4	1	1	2	0	0	1	0	0	1000	250	0	0	0		700061	700061	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			48	50	0	0	0	0	0	0	1000000	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1073	1	0	0	0	0	0	0	0	0	0	0				
90002	士兵斗气锤	通过金属锻造制成的实用武器，具有一定的威力，可以应对各种怪物。	10	2	airo_ep_5_wp	1	1	4	1	1	2	0	0	1	0	0	1400	350	0	0	0		700081	700081	1	0	0	0	0	0	0	0	0	0	0	10	战斗宠物			110.24	50	0	0	0	0	0	0	1000000	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1074	1	0	0	0	0	0	0	0	0	0	0				
90003	独行护身刃	用生铁打造的单片刀刃，虽然外观简洁，但使用时总能获得不错的攻击效果。	10	2	airo_ep_2_wp	1	1	4	1	1	2	0	0	1	0	0	1400	350	0	0	0		700051	700051	1	0	0	0	0	0	0	0	0	0	0	10	战斗宠物			65.2307692307692	50	0	0	0	0	0	0	1000000	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1075	1	0	0	0	0	0	0	0	0	0	0				
90004	兵长斗气锤	使用传统金属锻造工艺制成的艾露武器，并且锤头使用钉刺的设计来增加威力。	20	2	airo_ep_5_wp	1	1	4	1	1	2	0	0	1	0	0	2000	500	0	0	0		700082	700082	1	0	0	0	0	0	0	0	0	0	0	20	战斗宠物			154.96	50	0	0	0	0	0	0	1000000	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1076	1	0	0	0	0	0	0	0	0	0	0				
90005	下忍护身刃	传统的柳叶状武器，不仅外形美观并且刀刃锋利，深受猎人和猫猫们的喜爱。	20	2	airo_ep_2_wp	1	1	4	1	1	2	0	0	1	0	0	2000	500	0	0	0		700052	700052	1	0	0	0	0	0	0	0	0	0	0	20	战斗宠物			91.6923076923077	50	0	0	0	0	0	0	1000000	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1077	1	0	0	0	0	0	0	0	0	0	0				
90006	骑士斗气锤	由名贵金属加工而成的艾露武器，增加了锤头的比例和重量，威力不容小觑。	25	3	airo_ep_5_wp	1	1	4	1	1	2	0	0	1	0	0	2800	700	0	0	0		700083	700083	1	0	0	0	0	0	0	0	0	0	0	25	战斗宠物			183.04	50	0	0	0	0	0	0	1000000	0	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1078	1	0	0	0	0	0	0	0	0	0	0				
90007	中忍护身刃	经过改良的柳叶状武器，保留了传统型的优点，并且能够给予打击目标更重的伤害。	25	3	airo_ep_2_wp	1	1	4	1	1	2	0	0	1	0	0	2800	700	0	0	0		700053	700053	1	0	0	0	0	0	0	0	0	0	0	25	战斗宠物			108.307692307692	50	0	0	0	0	0	0	1000000	0	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1079	1	0	0	0	0	0	0	0	0	0	0				
90008	大骑士斗气锤	将数种稀有金属淬火锻造出的艾露武器，设计和制造工艺均无可挑剔，使用起来威力惊人。	30	3	airo_ep_5_wp	1	1	4	1	1	2	0	0	1	0	0	3800	950	0	0	0		700084	700084	1	0	0	0	0	0	0	0	0	0	0	30	战斗宠物			214.24	50	0	0	0	0	0	0	1000000	0	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1080	1	0	0	0	0	0	0	0	0	0	0				
90009	上忍护身刃	拥有更多片刀刃的艾露武器，据说使用它可以给予怪物致命的一击。	30	3	airo_ep_2_wp	1	1	4	1	1	2	0	0	1	0	0	3800	950	0	0	0		700054	700054	1	0	0	0	0	0	0	0	0	0	0	30	战斗宠物			126.769230769231	50	0	0	0	0	0	0	1000000	0	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1081	1	0	0	0	0	0	0	0	0	0	0				
90010	军士斗气斧	外形酷似斧头的艾露武器，可以轻易击退一般的怪物，适用于具备一定战斗经验的艾露们。	35	3	airo_ep_1_wp	1	1	4	1	1	2	0	0	1	0	0	5000	1250	0	0	0		700041	700041	1	0	0	0	0	0	0	0	0	0	0	35	战斗宠物			247.52	50	0	0	0	0	0	0	1000000	0	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1082	1	0	0	0	0	0	0	0	0	0	0				
90011	门生护身斧	质量过硬的艾露武器，刀刃宽厚而锋利，威力出众。	35	3	airo_ep_4_wp	1	1	4	1	1	2	0	0	1	0	0	5000	1250	0	0	0		700071	700071	1	0	0	0	0	0	0	0	0	0	0	35	战斗宠物			146.461538461538	50	0	0	0	0	0	0	1000000	0	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1083	1	0	0	0	0	0	0	0	0	0	0				
90012	尉官斗气斧	刀刃经过工匠特殊研磨加工的斧型武器，可以给予怪物重创。	40	4	airo_ep_1_wp	1	1	4	1	1	2	0	0	1	0	0	10000	2500	0	0	0		700042	700042	1	0	0	0	0	0	0	0	0	0	0	40	战斗宠物			269.36	50	0	0	0	0	0	0	1000000	0	0	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1084	1	0	0	0	0	0	0	0	0	0	0				
90013	剑客护身斧	使用传统工艺制作的艾露武器，但无论是刀刃还是刀柄的材质都更上一层楼。	40	4	airo_ep_4_wp	1	1	4	1	1	2	0	0	1	0	0	10000	2500	0	0	0		700072	700072	1	0	0	0	0	0	0	0	0	0	0	40	战斗宠物			159.384615384615	50	0	0	0	0	0	0	1000000	0	0	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	1085	1	0	0	0	0	0	0	0	0	0	0				
