#TSV
#============Begin of sheet============
@Sheet=素材
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	性别需求	需求地区ID	需求LevelMode	需求关卡ID	物品使用次数	CD时间	共享CD组	CD下线是否保留	使用目标	动作技能	物品使用功能1名称	物品使用功能1参数1	物品使用功能1参数2	物品使用功能1参数3	物品使用功能2名称	物品使用功能2参数1	物品使用功能2参数2	物品使用功能2参数3	物品使用功能3名称	物品使用功能3参数1	物品使用功能3参数2	物品使用功能3参数3	物品使用功能4名称	物品使用功能4参数1	物品使用功能4参数2	物品使用功能4参数3	可否被偷窃	共享携带上限组ID	物品伤害信息	排序参数	商城索引ID	素材分类_1	素材价值_1	素材分类_2	素材价值_2	素材分类_3	素材价值_3	素材分类_4	素材价值_4	素材分类_5	素材价值_5	素材分类_6	素材价值_6	素材分类_7	素材价值_7	素材分类_8	素材价值_8	素材分类_9	素材价值_9	素材分类_10	素材价值_10	副本中使用次数	随机狩猎奖励点	解绑道具	解绑道具数量
23440	黑角龙的绝尾	"<FONT COLOR=\"\#6285C6\" >来源：黑角龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">一条较为完整的黑角龙尾巴，具有压倒性的强度。</FONT>"	1	3	mat_tail_07_BLK	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23440		6072		184	6	5	6	6	6	55	6														6		
23441	坚牢的黑卷角	"<FONT COLOR=\"\#6285C6\" >来源：黑角龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">黑角龙坚牢的角，只有非常少的角能够在狩猎后保持完好。</FONT>"	1	3	mat_horn_01_GRY	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23441		6072		184	6	5	6	6	6	55	6														6		
23442	贯穿大地的黑刚角	"<FONT COLOR=\"\#6285C6\" >来源：黑角龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">黑角龙异常壮丽的黑角，像这样完好保留下来的并不多，是不可多得的珍品。</FONT>"	1	4	mat_horn_01_GRY	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23442		6072		184	40	5	40	6	40	55	40														40		
23443	黑角龙的硬壳	"<FONT COLOR=\"\#6285C6\" >来源：黑角龙(上位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">黑角龙身上的硬壳，虽不能打造加工但已是天然的原生材料。</FONT>"	1	7	mat_shell_01_BLK	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23443		6072		184	20	5	20	6	20	55	20														20		
23444	黑角龙的壮牙	"<FONT COLOR=\"\#6285C6\" >来源：黑角龙(G1位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">黑角龙的壮牙，同一角龙的其他素材一样坚硬虽不能打造加工但已是天然的原生材料。</FONT>"	1	10	mat_claw_02_bk_GRY	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23444		6072		184	40	5	40	6	40	55	40														40		
23445	凶恶的弯曲黑角	"<FONT COLOR=\"\#6285C6\" >来源：黑角龙(G2位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">黑角龙的弯曲头角，造型极其凶恶很难想象的出它是被怎样的攻击打断的。</FONT>"	1	13	mat_horn_01	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23445		6072		184	80	5	80	6	80	55	80														80		
23446	霸龙的上鳞	"<FONT COLOR=\"\#6285C6\" >来源：霸龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">霸龙的上鳞，比普通鳞片的硬度高，而且极其锋利。</FONT>"	1	2	mat_scale_01_BRW	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23446		6131		185	2	5	2	6	2	55	2														2		
23447	霸龙的刚爪	"<FONT COLOR=\"\#6285C6\" >来源：霸龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">霸龙的刚爪，拥有极高的磨损度，是制作武器的理想材料。</FONT>"	1	2	mat_claw_02_BRN	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23447		6131		185	2	5	2	6	2	55	2														2		
23448	霸龙的重壳	"<FONT COLOR=\"\#6285C6\" >来源：霸龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">霸龙的重壳，因为很厚重，所以防御性很好，常用来制作的盾牌。</FONT>"	1	2	mat_shell_05_BRN	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23448		6131		185	2	5	2	6	2	55	2														2		
23449	霸龙的重牙	"<FONT COLOR=\"\#6285C6\" >来源：霸龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">霸龙的重牙，锋利粗壮的牙齿，为霸龙日常进食提供了方便。</FONT>"	1	3	mat_tooth_04	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23449		6131		185	4	5	4	6	4	55	4														4		
23450	霸龙的大背棘	"<FONT COLOR=\"\#6285C6\" >来源：霸龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">霸龙的背棘，不论是长度还是锋利度，都是制作武器的不二之选。</FONT>"	1	4	mat_body_01_BRW	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23450		6131		185	10	5	10	6	10	55	10														10		
23451	霸龙的绝尾	"<FONT COLOR=\"\#6285C6\" >来源：霸龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">霸龙的尾巴，极具攻击性的尾巴，不知当初是怎么被砍下来的。</FONT>"	1	3	mat_tail_07_BRN	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23451		6131		185	6	5	6	6	6	55	6														6		
23452	霸龙的胸甲	"<FONT COLOR=\"\#6285C6\" >来源：霸龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">霸龙的胸甲，拥有极强的防御性，是霸龙身上最坚硬的地方。</FONT>"	1	4	mat_shell_05_BRN	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23452		6131		185	6	5	6	6	6	55	6														6		
23453	霸龙的尾勾爪	"<FONT COLOR=\"\#6285C6\" >来源：霸龙(上位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">霸龙尾尖处的勾爪，因剥离过程极易破坏，所以尤其珍贵。</FONT>"	1	7	mat_claw_02_bk_BRW	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23453		6131		185	20	5	20	6	20	55	20														20		
23454	霸龙的巨大牙	"<FONT COLOR=\"\#6285C6\" >来源：霸龙(G1位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">霸龙巨大的牙齿，是霸龙最具特色的标志性物品，不能打造。</FONT>"	1	10	mat_tooth_02_BRW	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23454		6131		185	40	5	40	6	40	55	40														40		
23455	霸龙的宝玉	"<FONT COLOR=\"\#6285C6\" >来源：霸龙(G2位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">霸龙体内特殊的结晶，是天然的武器制作材料。</FONT>"	1	13	item_icon_30	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23455		6131		185	80	5	80	6	80	55	80														80		
23456	一阶龙晶石	"<FONT COLOR=\"\#6285C6\" >来源：狩神修罗场、修罗试练</FONT><BR><BR><FONT COLOR=\"\#C6B262\">可用于升级传奇技能珠。</FONT>"	1	3	prop_lk_01	1	0	1	8	5	2	0	0	999	0	0	100	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23456				186	4																				4		
23457	二阶龙晶石	"<FONT COLOR=\"\#6285C6\" >来源：活动</FONT><BR><BR><FONT COLOR=\"\#C6B262\">可用于升级传奇技能珠，比一阶龙晶石效率更高。</FONT>"	1	4	prop_lk_02	1	0	1	8	5	2	0	0	999	0	0	100	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23457				186	10																				10		
23458	三阶龙晶石	"<FONT COLOR=\"\#6285C6\" >来源：活动</FONT><BR><BR><FONT COLOR=\"\#C6B262\">可用于升级传奇技能珠，比二阶龙晶石效率更高。</FONT>"	1	7	prop_lk_03	1	0	1	8	5	2	0	0	999	0	0	100	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23458				186	20																				20		
23459	蛮龙的上鳞	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">覆盖蛮龙身上大部分部位，是蛮龙保护自己的基本方式。</FONT>"	1	2	mat_scale_02_BLU	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23459		6132		187	2	5	2	6	2	55	2														2		
23460	蛮龙的重壳	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">部分蛮龙的鳞片随着时间变得坚硬，可以成为更好的装备锻造素材。</FONT>"	1	2	mat_shell_03	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23460		6132		187	2	5	2	6	2	55	2														2		
23461	蛮龙的尖爪	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">蛮龙捕食时的绝佳武器，基本没有什么生物可以抵抗这种攻击。</FONT>"	1	2	mat_claw_01_BLU	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23461		6132		187	2	5	2	6	2	55	2														10		
23462	蛮龙的上棘	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">蛮龙背部生长着这种尖利的甲刺，也有人怀疑这其实是更为厚重的坚壳。</FONT>"	1	3	mat_body_02_BLU	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23462		6132		187	4	5	4	6	4	55	4														4		
23463	蛮龙的骨髓	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">这种液体可以从蛮龙的尾椎中采集到，猎人工会还在研究其特性。</FONT>"	1	4	mat_visceral_02_BLU	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23463		6132		187	10	5	10	6	10	55	10														10		
23464	蛮龙的独角	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">蛮龙鼻尖生长的角状物，如果蛮龙发怒你最好小心这东西。</FONT>"	2	3	mat_horn_01_GRY	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23464		6132		187	6	5	6	6	6	55	6														6		
23465	蛮龙的重翼	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">蛮龙的双翼可以让其飞扑猎物时更为迅捷，韧性十分出色。</FONT>"	2	3	mat_wing_02_BLU	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23465		6132		187	6	5	6	6	6	55	6														6		
23466	蛮龙的腹甲	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">保护着蛮龙原本脆弱的腹部，也是很好的装备锻造素材。</FONT>"	2	3	mat_shell_01_BLU	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23466		6132		187	6	5	6	6	6	55	6														6		
23467	蛮龙的绝尾	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">蛮龙的尾巴出人意料的灵活，兼具韧性和硬度。</FONT>"	2	3	mat_tail_09_BLU	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23467		6132		187	6	5	6	6	6	55	6														6		
23468	蛮龙的逆鳞	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙(上位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">少数蛮龙的身上会存在这种奇特的鳞片，目前还没发现这种鳞片出现的原因。</FONT>"	2	7	mat_scale_BLU	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23468		6132		187	20	5	20	6	20	55	20														20		
23469	蛮龙的延髓	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙(G1位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">少数蛮龙的骨髓有着特别的特征，用在盔甲或武器上的话会大大增加其性能。</FONT>"	2	10	item_icon_10	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23469		6132		187	40	5	40	6	40	55	40														40		
23470	蛮龙的荒角	"<FONT COLOR=\"\#6285C6\" >来源：蛮龙(G2位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">有人怀疑蛮龙对天气的影响是因为这种特殊的角，不过目前尚未找到确实的证据。</FONT>"	2	13	mat_horn_01_bk_YEL	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23470		6132		187	80	5	80	6	80	55	80														80		
23471	劫龙的重壳	"<FONT COLOR=\"\#6285C6\" >来源：劫龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">劫龙身上覆盖着坚硬的外壳，一般的武器很难砍入。</FONT>"	1	2	mat_shell_05_BRN	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23471		6133		188	2	5	2	6	2	59	2														2		
23472	劫龙的重甲	"<FONT COLOR=\"\#6285C6\" >来源：劫龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">劫龙身上的关节处覆盖这种鳞甲，坚硬之余也有一定的韧性。</FONT>"	1	2	mat_scale_05_BRN	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23472		6133		188	2	5	2	6	2	59	2														2		
23473	劫龙的骨髓	"<FONT COLOR=\"\#6285C6\" >来源：劫龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">从劫龙的脊椎中采取到的液体，猎人公会正在研究它的用处。</FONT>"	1	2	item_icon_13	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23473		6133		188	2	5	2	6	2	59	2														2		
23474	劫龙的硬壳	"<FONT COLOR=\"\#6285C6\" >来源：劫龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">劫龙身上略薄一些的甲壳，适合用来制作盔甲。</FONT>"	1	3	mat_tail_03	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23474		6133		188	4	5	4	6	4	59	4														4		
23475	劫龙的心脏	"<FONT COLOR=\"\#6285C6\" >来源：劫龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">从劫龙体内剥离出的心脏，通常很难获取到，是研究劫龙的重要标本。</FONT>"	1	4	mat_body_01_BRW	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23475		6133		188	10	5	10	6	10	59	10														10		
23476	劫龙的绝尾	"<FONT COLOR=\"\#6285C6\" >来源：劫龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">完整的劫龙尾巴，是非常出色的武器锻造材料。</FONT>"	1	3	mat_tail_07_BRN	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23476		6133		188	6	5	6	6	6	59	6														6		
23477	劫龙的刚拳	"<FONT COLOR=\"\#6285C6\" >来源：劫龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">劫龙前肢进化成了适合击打突刺的形状，是劫龙身上最难破坏的部分。</FONT>"	1	3	mat_shell_04_BRW	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23477		6133		188	6	5	6	6	6	59	6														6		
23478	劫龙的重头壳	"<FONT COLOR=\"\#6285C6\" >来源：劫龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">劫龙头部的甲壳比它身上其他部分都要厚重，是不可多得的珍品素材。</FONT>"	1	3	mat_head_17	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23478		6133		188	6	5	6	6	6	59	6														40		
23479	劫龙的延髓	"<FONT COLOR=\"\#6285C6\" >来源：劫龙(上位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">自少数特异的劫龙身上才能采取到的特殊骨髓。</FONT>"	1	7	item_icon_86	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23479		6133		188	20	5	20	6	20	59	20														20		
23480	劫龙的天壳	"<FONT COLOR=\"\#6285C6\" >来源：劫龙(G1位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">少数劫龙的身上会存在这种奇特的甲壳，其坚硬程度远超同类素材。</FONT>"	1	10	mat_scale_BRW	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23480		6133		188	40	5	40	6	40	59	40														40		
23481	劫龙的宝玉	"<FONT COLOR=\"\#6285C6\" >来源：劫龙(G2位以上)</FONT><BR><BR><FONT COLOR=\"\#C6B262\">少数劫龙身体里会有这种结晶状的物体，目前尚不清楚其形成的原因。</FONT>"	1	13	item_icon_46	1	0	1	8	1	2	0	0	999	0	0	100	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23481		6133		188	80	5	80	6	80	59	80														80		
23482	碎龙的重壳	"<FONT COLOR=\"\#6285C6\" >来源：碎龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">碎龙身上覆盖着一种奇特的外壳，可以轻易防御爆炸类的攻击。</FONT>"	1	2	mat_scale_02_BLU	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23482		6133		189	2	5	2	6	2	59	2														2		
23483	碎龙的粘菌	"<FONT COLOR=\"\#6285C6\" >来源：碎龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">碎龙的唾液中含有这种奇特的粘菌，性质非常不稳定。</FONT>"	1	2	item_icon_12	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23483		6133		189	2	5	2	6	2	59	2														2		
23484	碎龙的骨髓	"<FONT COLOR=\"\#6285C6\" >来源：碎龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">从碎龙的脊椎中采取到的液体，小心可能会爆炸。</FONT>"	1	2	item_icon_13	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23484		6133		189	2	5	2	6	2	59	2														2		
23485	碎龙的硬壳	"<FONT COLOR=\"\#6285C6\" >来源：碎龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">碎龙身上略薄一些的甲壳，对爆炸类的攻击也有一定防御能力。</FONT>"	1	3	mat_shell_03	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23485		6133		189	4	5	4	6	4	59	4														4		
23486	碎龙的心脏	"<FONT COLOR=\"\#6285C6\" >来源：碎龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">从碎龙体内剥离出的心脏，通常很难获取到，是研究碎龙的重要标本。</FONT>"	1	4	mat_leather_04	1	0	1	8	1	2	0	0	999	0	0	100	36	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23486		6133		189	10	5	10	6	10	59	10														10		
23487	碎龙的绝尾	"<FONT COLOR=\"\#6285C6\" >来源：碎龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">完整的碎龙尾巴，本身就是一件强大的武器。</FONT>"	1	3	mat_tail_09_BLU	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23487		6133		189	6	5	6	6	6	59	6														6		
23488	碎龙的刚拳	"<FONT COLOR=\"\#6285C6\" >来源：碎龙</FONT><BR><BR><FONT COLOR=\"\#C6B262\">碎龙前肢覆盖着一层坚硬的外壳，使其可轻易击碎目标的骨头。</FONT>"	1	3	mat_shell_03	1	0	1	8	1	2	0	0	999	0	0	100	43	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23488		6133		189	6	5	6	6	6	59	6														6		
