#TSV
#============Begin of sheet============
@Sheet=射程伤害加成
Name	ID	Ratio1	Time1	Ratio2	Time2	Ratio3	Time3	RatioFinal	LastDecrease
Default	1							1	
NormalLV1	11	0.8	0.142857142857143	1	0.357142857142857	0.5	0.571428571428571	0.001	1
NormalLV2	12	0.8	0.185714285714286	1.1	0.357142857142857	0.5	0.571428571428571	0.001	1
NormalLV3	13	0.8	0.228571428571429	1.2	0.357142857142857	0.5	0.571428571428571	0.001	1
Guantong	14	0.7	0.214285714285714	0.8	0.357142857142857	1	0.571428571428571	0.001	1
ShandanLV1	15	0.9	0.166666666666667	1	0.5	0.7	1.33333333333333	0.001	1
ShandanLV2	16	0.9	0.166666666666667	1	0.433333333333333	0.7	1.33333333333333	0.001	1
ShandanLV3	17	0.9	0.166666666666667	1	0.366666666666667	0.7	1.33333333333333	0.001	1
BowGuantongLV1	21	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV2	22	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV3	23	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV4	24	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowLianSheLV1	25	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV2	26	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV3	27	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV4	28	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowkuoShanLV1	29	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV2	30	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV3	31	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV4	32	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowRage01	35	1	0.444444444444444						
SpeicalShootWuJu_LV1	36	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV2	37	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV3	38	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV4	39	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
ShuxingLV1	40	0.8	0.0857142857142857	1	0.228571428571429	0.5	0.371428571428571	0.001	1
DragonLV1	41	0.7	0.142857142857143	0.8	0.228571428571429	1	0.371428571428571	0.001	1
#============End of sheet============

#============Begin of sheet============
@Sheet=爆炸效果
ID	Name	Type	AttackName	Radius	OffsetX	OffsetY	OffsetZ
Em021_Lemon_FireBall	怪物用	1111	0	18	0	0	0	-65								1	parabola	Fire_Ability_Mst.PRJ.NM_FireTrail_MST									0	0	0	0	0	0	0	0	0	1		Fire_Ability_Mst.HIT.NM_FireHit_MST						0.65							0	1	0	0	0	20			1										销毁		销毁,爆炸,生成物件		销毁,爆炸			Em004FireBall	229	54				
Em021_Lemon_FireArea	怪物用	1112	0	0	0	0	0	0								1	parabola	Fire_Ability_Mst.HOD.NM_TrapFireBig_MST									0	0	0	0	0	0	0	0	0	1								2.5							0	8	0	0.5	0	12			10			伤害	伤害	伤害	伤害	伤害				销毁			销毁			Em004_Lemon_Bomb						
Em021_Lemon_PoisonBall	怪物用	1113	0	18	0	0	0	-65								1	parabola	Air_Ability_Mst.PRJ.NM_PosionTrail_MST									0	0	0	0	0	0	0	0	0	1		Air_Ability_Mst.HIT.NM_PosionHit_MST						0.65							0	1	0	0	0	20			1										销毁		销毁,爆炸,生成物件		销毁,爆炸			PoisonBall	230	55				
Em021_Lemon_PoisonArea	怪物用	1114	0	0	0	0	0	0								1	parabola	Air_Ability_Mst.HOD.NM_TrapPosionBig_MST				90					0	0	0	0	0	0	0	0	0	1								2							0	8	0	0.5	0	15			10			伤害	伤害	伤害	伤害	伤害				销毁			销毁			Em021_Lemon_PoisonBall						
ReflectShootNormal	反射用	1115	0	30	0	0	0	0								1	parabola	Fire_Ability_Pc.PRJ.WN_NormalBulletTrailing								objects/MHFC_GR2/Fx/normal_bullet_lv1.cgf	0	0	0	0	0	0	0	0	0	2		Fire_Ability_Pc.HIT.WN_NormalHIT		子弹	Bullet_Normal_Common			0.3							0	1	0	0	0	6			1	销毁,伤害	销毁,伤害	销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁	销毁	销毁		销毁		11	SmallBarrel			Common.Break.Rebound_Bullet03			
ReflectShootNormalFake	反射用	1116	0	30	0	0	0	0								1	parabola	Fire_Ability_Pc.PRJ.WN_NormalBulletTrailing								objects/MHFC_GR2/Fx/normal_bullet_lv1.cgf	0	0	0	0	0	0	0	0	0	2		Fire_Ability_Pc.HIT.WN_NormalHIT		子弹	Bullet_Normal_Common			0.3							0	1	0	0	0	6			1	销毁,伤害	销毁,伤害	销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁	销毁	销毁		销毁		11				Common.Break.Rebound_Bullet03			
ReflectShootGuantong	反射用	1117	0	30	0	0	0	0								1	parabola	Fire_Ability_Pc.PRJ.WN_PenetratePRJ								objects/MHFC_GR2/Fx/normal_bullet_lv1.cgf	0	0	0	0	0	0	0	0	0	1				子弹	Bullet_Guantong_Common			0.3							0	1	0	0	0	3			5	销毁,伤害	销毁,伤害	销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁	销毁	销毁		销毁		14	SmallBarrel			Common.Break.Rebound_Bullet			
ReflectShootGuantongFake	反射用	1118	0	30	0	0	0	0								1	parabola	Fire_Ability_Pc.PRJ.WN_PenetratePRJ								objects/MHFC_GR2/Fx/normal_bullet_lv1.cgf	0	0	0	0	0	0	0	0	0	1				子弹	Bullet_Guantong_Common			0.3							0	1	0	0	0	3			5	销毁,伤害	销毁,伤害	销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁	销毁	销毁		销毁		14				Common.Break.Rebound_Bullet			
ReflectShootNiudan	反射用	1119	0	30	0	0	0	0								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakPRJ								objects/MHFC_GR2/Fx/special_bullet_001.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_BreakHIT		子弹	Bullet_Niudan_Common			0.04							0	1	0	0	0	6			1	销毁,伤害	销毁,伤害	销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁	销毁	销毁		销毁			SmallBarrel			Common.Break.Rebound_Bullet02			
ReflectShootNiudanFake	反射用	1120	0	30	0	0	0	0								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakPRJ								objects/MHFC_GR2/Fx/special_bullet_001.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_BreakHIT		子弹	Bullet_Niudan_Common			0.04							0	1	0	0	0	6			1	销毁,伤害	销毁,伤害	销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁	销毁	销毁		销毁						Common.Break.Rebound_Bullet02			
ReflectBow	反射用	1121	0	25	2	0	0	0	1	1						1	ParabolaEx	Fire_Ability_Pc.PRJ.WN_NormalBulletTrailing								Objects/items/arrow_bone.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_NormalHIT			Arrow_LianShe			0.3							0	1			0	2.2			10	销毁,伤害	销毁,伤害	销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁	销毁	销毁		销毁		25	SmallBarrel			Common.Break.Rebound_Arrow			
ReflectBowFake	反射用	1122	0	25	2	0	0	0	1	1						1	ParabolaEx	Fire_Ability_Pc.PRJ.WN_NormalBulletTrailing								Objects/items/arrow_bone.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.WN_NormalHIT			Arrow_LianShe			0.3							0	1			0	2.2			10	销毁,伤害	销毁,伤害	销毁,伤害		销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁	销毁	销毁		销毁		25				Common.Break.Rebound_Arrow			
Em012_Lemon_LightningBall	怪物用	1123	0	47	0	0	0	0								1	ParabolaEx	Energy_Ability_Mst.PRJ.NM_ThunderTrail_MST									0	0	0	0	0	0	0	0	0	1							1	2							0	1	0	0	0	2			1			伤害	伤害	伤害	伤害	伤害	销毁		销毁	伤害			销毁			LightningBall						
Em030_Lemon_RockAttackBig	怪物用	1124	0	0	0	0	0	0								1	parabola	Earth_Ability_Mst.HIT.rockball_01m_em030									0	0	0	0	0.1	0	0	0	0	2		Earth_Ability_Mst.HIT.rockball_HIT01_em030						0.5							0.07	0	1	0	0	6			10			伤害	伤害	伤害	伤害	伤害	销毁		销毁	伤害			销毁			Em030_Lemon_RockAttackBig						
Em013_u02_EnergyBall	怪物用	1125	0	0	0	0	0	0								1	parabola	Organic_Ability_Mst.FDB.TripleShoot_em013u02_1									0	0	0	0	0	0	0	0	0	1		Organic_Ability_Mst.FDB.TripleShoot_em013u02_2						0.8							0	1	0	0	0	30			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	伤害	销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸			Em013_u02_EnergyBall		57	Organic_Ability_Mst.FDB.TripleShoot_em013u02_2			
Em007_Lemon_PoisonBall	怪物用	1126	0	0	0	0	0	0								1	parabola	Water_Ability_Mst.PRJ.PoisonBallM_MST							1		0	0	0	0	0	0	0	0	0	1		Water_Ability_Mst.HIT.PoisonBallHitM_MST						0.65							0	1	0	0	0	20			1	销毁	销毁	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	伤害	销毁(0),命中特效		销毁(0),命中特效	销毁,伤害	销毁(0),命中特效		销毁			Template_Attack_Poison_20			Water_Ability_Mst.HIT.PoisonBallHitM_MST			
Em008_Lemon_PooBall	怪物用	1127	0	18	0	0	0	-65								1	parabola	Earth_Ability_Mst.PRJ.Dung_em008									0	0	0	0	0	0	0	0	0	1								0.65							0	1	0	0	0	20			1	销毁,伤害,生成物件	销毁,伤害,生成物件	销毁,伤害,生成物件	销毁,伤害,生成物件	销毁,伤害,生成物件	销毁,伤害,生成物件	伤害	销毁,伤害,生成物件		销毁,生成物件	销毁,伤害,生成物件	销毁,生成物件		销毁,生成物件			Em008PooBall	231	6				
Em008_Lemon_Poo	怪物用	1128	0	0	0	0	0	0								1	parabola	Earth_Ability_Mst.ATT.DungAttack_em008									0	0	0	0	0.1	0	0	0	0	1.5								3							0	0	1	0	0	0.7			10			伤害	伤害	伤害	伤害	伤害				伤害			销毁			Em008PooBall						
Em031_u01_AirTripleWindS	怪物用	1129	0	0.1	0	0	0	0								1	parabola	Ice_Ability_Mst.FDB.windball_03HIT_em031	0.6						1		0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.FDB.wind_xiaoshi_em031u01	0.3					2							0	8	0	0.5	0	1.2			1			伤害	伤害	伤害	伤害	伤害	伤害	销毁	销毁	伤害			销毁			Em031_u01_WindS						
Em031_u01_AirTripleWindM	怪物用	1130	0	0.1	0	0	0	0								1	parabola	Ice_Ability_Mst.FDB.windballHI_HIT02_em031							1		0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.FDB.wind_xiaoshi_em031u01						4							0	8	0	0.5	0	1.1			1			伤害	伤害	伤害	伤害	伤害	伤害	销毁	销毁	伤害			销毁			Em031_u01_WindS						
Em031_u01_AirTripleWindShotS	怪物用	1131	0	47	0	0	0	0								0	parabola	Ice_Ability_Mst.FDB.windball_01a_em031									0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.FDB.windball_03aHIT_em031						0.8							0	1	0	0	0	20			1			伤害	伤害	伤害	伤害	伤害	伤害	销毁	销毁	伤害	销毁,生成物件		销毁				232					
Em031_u01_AirTripleWindShotM	怪物用	1132	0	47	0	0	0	0								0	parabola	Ice_Ability_Mst.FDB.windball_01a_em031									0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.FDB.windball_03aHIT_em031	2					0.8							0	1	0	0	0	20			1			伤害	伤害	伤害	伤害	伤害	伤害	销毁	销毁	伤害	销毁,生成物件		销毁				233					
Em031_u01_AirBlackTripleWindS	怪物用	1133	0	0.1	0	0	0	0								1	parabola	Ice_Ability_Mst.FDB.Heifeng_xiao_em031_u01	0.6						1		0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.FDB.wind_xiaoshi1_em031u01	0.3					2							0	8	0	0.5	0	1			1			伤害	伤害	伤害	伤害	伤害	伤害	销毁	销毁	伤害			销毁			Em031_u01_BlackWindS						
Em031_u01_AirBlackTripleWindM	怪物用	1134	0	0.1	0	0	0	0								1	parabola	Ice_Ability_Mst.FDB.Heifeng_em031_u01							1		0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.FDB.wind_xiaoshi1_em031u01						4							0	8	0	0.5	0	1.1			1			伤害	伤害	伤害	伤害	伤害	伤害	销毁	销毁	伤害			销毁			Em031_u01_BlackWindS						
Em031_u01_AirBlackTripleWindShotS	怪物用	1135	0	47	0	0	0	0								0	parabola	Ice_Ability_Mst.FDB.HeifengQiu_em031_u01									0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.FDB.HeifengQiu_hit_em031_u01						0.8							0	1	0	0	0	20			1			伤害	伤害	伤害	伤害	伤害	伤害	销毁	销毁	伤害	销毁,生成物件		销毁				234					
Em031_u01_AirBlackTripleWindShotM	怪物用	1136	0	47	0	0	0	0								0	parabola	Ice_Ability_Mst.FDB.HeifengQiu_em031_u01									0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.FDB.HeifengQiu_hit2_em031_u01						0.8							0	1	0	0	0	20			1			伤害	伤害	伤害	伤害	伤害	伤害	销毁	销毁	伤害	销毁,生成物件		销毁				235					
Em010_u01_Crystal	怪物用	1137	0	52	0	0	0	0								1	parabola	Earth_Ability_Mst.PRJ.shuijing_fly_em010u02							0		0	0	0	0	0	0	0	0	0	1		Earth_Ability_Mst.PRJ.shuijing_bst_em010u02	1.5					0.5							0	1	0	0	0	5			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	伤害	销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸			Em010_u01_Crystal		56				
Em090WindShot	怪物用	1138	0	47	0	0	0	0								1	parabola	Ice_Ability_Mst.CST.ice_ball01_em090									0	0	0	0	0	0	0	0	0	1								1							0	1	0	0	0	20			1			伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	销毁	销毁(0),命中特效,生成物件		销毁			Em090_WindBreath	236		Ice_Ability_Mst.CST.ice_ballhit01_em090			
Em090_Wind	怪物用	1139	0	0	0	0	0	0								1	parabola	Ice_Ability_Mst.CST.Wind_big02_em090									0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.CST.wind_xiaoshi_em090	2					6							0	1	0	0	0	2			1			伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	伤害			销毁			Em090_WindBreath						
Em090WindSShot	怪物用	1140	0	47	0	0	0	0								1	parabola	Ice_Ability_Mst.CST.ice_ball01_em090									0	0	0	0	0	0	0	0	0	1								1							0	1	0	0	0	20			1			伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	销毁	销毁,生成物件		销毁			Em090_WindBreath	237					
Em090_WindS	怪物用	1141	0	10	0	0	0	0								1	parabola	Ice_Ability_Mst.FDB.windballHI_HIT02_em031									0	0	0	0	0	90	0	0	0	1.5		Ice_Ability_Mst.FDB.wind_xiaoshi_em031u01						4							0	1	0	0	0	3			1			伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	伤害			销毁			Em090_WindBreath						
Em090WindComboShot	怪物用	1142	0	47	0	0	0	0								1	parabola	Ice_Ability_Mst.CST.ice_ball01_em090									0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.CST.ice_ballhit01_em090						1							0	1	0	0	0	20			1			伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	销毁	销毁,生成物件		销毁			Em090_QuadrupleCombo	238					
Em090_WindCombo	怪物用	1143	0	0	0	0	0	0								1	parabola	Ice_Ability_Mst.CST.Wind_big02_em090									0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.CST.wind_xiaoshi_em090	2					9							0	1	0	0	0	2			1			伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	伤害			销毁			Em090_QuadrupleCombo						
Sword_Blast	斩斧	1144	0	0	0	0	0	0								0	parabola	Earth_Ability_Pc.HIT.X_Baozha_09			0.5	45							0	0	0	0	0	0	0	1								1.6	0	0	0	0	0	0	0	0	0	0	0	0.2			10	伤害		伤害	伤害	伤害	伤害	伤害	伤害			伤害			销毁			Sword_Blast						
Rage01_Blast	斩斧	1146	0	0	0	0	0	0								1	parabola												0	0	0	0	0	0	0	1		Earth_Ability_Pc.HIT.X_Baozha_09						2	0	0	0	0	0	0	0	0	0	0	0	0.2			10	伤害		伤害	伤害	伤害	伤害	伤害	伤害			伤害			销毁			Rage01_Blast						
Em090_IceSpike	怪物用	1147	0	0	0	0	0	0								1	parabola	Ice_Ability_Mst.CST.Bingzhui_01_em090				90			1		0	0	0	0	0	0	0	0	0	1								7							0	1	0	0	0	2			1			伤害	伤害	伤害	伤害	伤害	伤害	伤害	伤害	伤害			销毁			Em090_IceSpike						
Em090_ComboSpike	怪物用	1148	0	0	0	0	0	0								1	parabola	Ice_Ability_Mst.CST.Bingzhui_01_em090				90			1		0	0	0	0	0	0	0	0	0	1								9							0	1	0	0	0	1.45			1			伤害	伤害	伤害	伤害	伤害	伤害	伤害	伤害	伤害			销毁			Em090_QuadrupleCombo						
Em090WindLShot	怪物用	1149	0	47	0	0	0	0								1	parabola	Ice_Ability_Mst.CST.ice_ball01_em090									0	0	0	0	0	0	0	0	0	1		Ice_Ability_Mst.CST.ice_ballhit01_em090						1							0	1	0	0	0	20			1			伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	销毁	销毁,生成物件		销毁			Em090_JumpDiving	239					
Em090_WindL	怪物用	1150	0	0	0	0	0	0								1	parabola	Ice_Ability_Mst.CST.Wind_big02_em090									0	0	0	0	0	90	0	0	0	1.4		Ice_Ability_Mst.FDB.wind_xiaoshi_em031u01						10							0	1	0	0	0	3			1			伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	伤害			销毁			Em090_JumpDiving						
Em088StoneBall	怪物用	1152	0	47	0	0	0	0								1	parabola	Air_Ability_Mst.CST.HeStone2_em088									0	0	0	0	0	0	0	0	0	1								0.8							0	1	0	0	0	30			1	销毁(0)	销毁(0)	销毁(0),伤害	销毁(0)	销毁(0),伤害	销毁,伤害	伤害	销毁(0),命中特效		销毁(0),命中特效	销毁(0),命中特效,伤害	销毁(0),命中特效		销毁			Template_KnockAway_50			Air_Ability_Mst.CST.HeStone2_bst_em088			
Em087_ThunderBall	怪物用	1153	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.PRJ.ThunderBall_em087							1		0	0	0	0	1	0	0	0	0	0.7		Energy_Ability_Mst.HIT.ThunderBall_Hit	0.3					1							0	1	0	0	0	5			1			销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁			销毁			Em087_ThunderBall						
Em087_ThunderBallAround	怪物用	1154	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.HOD.ThunderBug_em087									0	0	0	0	1	0	0	0	0	3		Energy_Ability_Mst.HIT.TunderBug_exp_em087	2					1							0	1	0	0	0	2.7			1			伤害	伤害	伤害	伤害	伤害	销毁		销毁	销毁			销毁,爆炸			Em087_ThunderBallAround		58				
Em087_ThunderAttack	怪物用	1155	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.HIT.TunderBug_Warn_em087				90					0	0	0	0	0	0	0	0	0	1		Energy_Ability_Mst.CST.ThunderAttackLight_em087	0.7					1							0	1	0	0	0	0.7			1														销毁,爆炸					59				
Em087_ThunderDragonDash	怪物用	1156	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	1								1							0	1	0	0	0	3			1														销毁,爆炸					60				
Em035_ThunderRaid	怪物用	1157	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	4								1							0	8	0	0.5	0	3			1												销毁(0),命中特效,爆炸		销毁,爆炸					61	Energy_Ability_Mst.CST.Qilin_01_em035			
Em035_ThunderRaidReddy	怪物用	1158	0	0	-5	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	4								0.5							0	8	0	0.5	0	3			1								销毁(0),命中特效		销毁(0),命中特效	销毁(0),命中特效	销毁(0),命中特效	销毁(0),命中特效	销毁						Energy_Ability_Mst.CST.Qilin_01_a_em035			
Em049_u01_Railgun_M	怪物用	1159	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.PRJ.ElectricAttack_em049_u01									0	0	0	0	0	0	0	0	0	3		Energy_Ability_Mst.CST.ElectricyCanno_em049_u01						0.8							0	1	0	0	0	1.25			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害	销毁,爆炸	伤害	销毁,爆炸	销毁,爆炸			销毁,爆炸			Em049_u01_Railgun		62				
BowRage01_FakeArrow	弓用	1160	0	52	0	0	0	0								1	parabola									Objects/items/arrow_bone.cgf	0	0	0	0	0	0	0	0	0	1																				0.444			10														销毁									
Em035_ThunderRaidAttack	怪物用	1161	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	4								0.2							0	8	0	0.5	0	2			1														销毁,爆炸					61				
Em035_ThunderRaidEffect	怪物用	1162	0	0	-5	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	4								0.5							0	8	0	0.5	0	3			1								销毁(0),命中特效,生成物件		销毁(0),命中特效,生成物件	销毁(0),命中特效,生成物件	销毁(0),命中特效,生成物件	销毁(0),命中特效	销毁				240		Energy_Ability_Mst.CST.Qilin_luokuai_em035			
Em027StoneBall	怪物用	1163	0	47	0	0	0	0								1	parabola	Earth_Ability_Mst.HIT.StoneAttack02_em027									0	0	0	0	0	0	0	0	0	1								0.8							0	1	0	0	0	6			1	销毁(0)	销毁(0)	销毁(0),伤害	销毁(0)	销毁(0),伤害	销毁,伤害	伤害	销毁(0),命中特效		销毁(0),命中特效	销毁(0),命中特效,伤害			销毁			Template_KnockAway_50			Air_Ability_Mst.CST.HeStone2_bst_em088			
Em027MeatBall	怪物用	1164	0	47	0	0	0	0								1	parabola	Earth_Ability_Mst.HIT.MeatShoot02_em027									0	0	0	0	0	0	0	0	0	1								0.8							0	1	0	0	0	30			1	销毁(0)	销毁(0)	销毁(0),伤害	销毁(0)	销毁(0),伤害	销毁,伤害,生成物件	伤害	销毁(0),命中特效,生成物件		销毁(0),命中特效,生成物件	销毁(0),命中特效,伤害,生成物件	销毁(0),命中特效,生成物件		销毁			Template_KnockAway_50	243		Earth_Ability_Mst.HIT.MeatShoot03_em027			
Em049_u01_Railgun	怪物用	1165	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.PRJ.ElectricAttack_em049_u01									0	0	0	0	0	0	0	0	0	3		Energy_Ability_Mst.CST.ElectricyCanno_em049_u01						0.8							0	1	0	0	0	1			1	伤害	伤害	伤害	伤害	伤害,爆炸	伤害,爆炸	伤害	销毁,爆炸	伤害	销毁,爆炸	伤害,爆炸			销毁,爆炸			Em049_u01_Railgun		62				
Em049_u01_Railgun_II	怪物用	1166	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.PRJ.ElectricAttack_em049_u01									0	0	0	0	0	0	0	0	0	3		Energy_Ability_Mst.CST.ElectricyCanno_em049_u01						1							0	1	0	0	0	1			1	伤害	伤害	伤害	伤害	伤害,爆炸	伤害,爆炸	伤害	销毁,爆炸	伤害	销毁,爆炸	伤害,爆炸	销毁,爆炸		销毁,爆炸			Em049_u01_Railgun		63				
Em039_u01_MagmaArea	怪物用	1167	0	0	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	0								1.5							0	5	0	0.5	0	2.3			1			伤害	伤害	伤害	伤害								销毁			Em039_u01_FireArea						
Em049_u01_Funnel_Explode	怪物用	1168	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.PRJ.ElectricAttack_em049_u01									0	0	0	0	0	0	0	0	0	3								0.8							0	1	0	0	0	1			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害	销毁	伤害	销毁,爆炸	伤害			销毁			Em049_u01_Railgun						
Em063_Stone	怪物用	1172	0	0	0	0	0	0								1	parabola	Fire_Ability_Mst.ATT.em063_bigrockfly01									0	0	0	0	0	0	0	0	0	1		Air_Ability_Mst.CST.HeStone2_bst_em088						1							0	1	0	0	0	10			1	销毁	销毁	销毁,伤害	销毁	销毁,伤害	销毁,伤害	伤害	销毁(0),命中特效		销毁(0),命中特效	销毁(0),命中特效	销毁(0),命中特效		销毁			Em063_Stone			Air_Ability_Mst.CST.HeStone2_bst_em088			
Em063_ForwardBiteExplodeStone	怪物用	1173	0	0	0	0	0	0								1	parabola	Fire_Ability_Mst.ATT.em063_smallrockfly01									0	0	0	0	0	0	0	0	0	1		Fire_Ability_Mst.ATT.em063_smallrockbst						1							0	1	0	0	0	10			1	销毁,爆炸	销毁,爆炸	销毁,爆炸,伤害	销毁,爆炸	销毁,爆炸,伤害	销毁,爆炸,伤害	伤害	销毁(0),命中特效,爆炸		销毁(0),命中特效,爆炸	销毁(0),命中特效,爆炸	销毁(0),命中特效,爆炸		销毁,爆炸			Em063_ForwardBiteExplodeStone		5	Fire_Ability_Mst.ATT.em063_smallrockbst			
Em063_Thorn	怪物用	1174	0	0	0	0	0	0								1	parabola	Fire_Ability_Mst.ATT.em063_cifly01									0	0	0	0	0	0	0	0	0	1								1							0	1	0	0	0	5			1			伤害	伤害	伤害	伤害								销毁			Em063_Thorn						
Em021_u02_AreaFireRemain	怪物用	1175	0	0	0	0	0	0								1	parabola	Fire_Ability_Mst.HOD.FireGroundM_MST									0	0	0	0	0	0	0	0	0	3								0.8							0	1	0	0	0	2.2			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁			Template_Attack_Fire_03						
Em021_u02_AreaFireExplode	怪物用	1176	0	0	0	0	0	0								1	parabola	Fire_Ability_Mst.HIT.FireBallHitM_Low									0	0	0	0	0	0	0	0	0	3								0.8							0	1	0	0	0	0.5			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁			Template_KnockAway_Fire_40						
Em091_Stone	怪物用	1177	0	0	0	0	0	0								1	parabola	Earth_Ability_Mst.HIT.StoneAttack01_em091									0	0	0	0	0	0	0	0	0	1								1							0	1	0	0	0	15			1			伤害	伤害	伤害	伤害		销毁	销毁	销毁	销毁,生成物件	销毁,生成物件		销毁			Template_KnockAway_50	241					
Em044_VoltBall_Yellow	怪物用	1178	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.ATT.em044_lightningball									0	0	0	0	0	0	0	0	0	3								0.5							0	1	0	0	0	1.2			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害	销毁	伤害	销毁	伤害			销毁			Em044_AutoVoltBall_Yellow						
Em044_VoltBall_Blue	怪物用	1179	0	0	0	0	0	0								1	parabola	Energy_Ability_Mst.ATT.em044_lightningball_ex									0	0	0	0	0	0	0	0	0	3								0.75							0	1	0	0	0	1.2			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害	销毁	伤害	销毁	伤害			销毁			Em044_AutoVoltBall_Blue						
SleepBall_Lemon	怪物用	1180	0	47	0	0	0	0								1	parabola	Air_Ability_Mst.HIT.SleepBall_Em014									0	0	0	0	0	0	0	0	0	1		Air_Ability_Mst.HIT.SleepHIT_M_Em014	2					0.8							0	1	0	0	0	30			1			伤害	伤害	伤害	伤害	伤害	销毁		销毁	伤害	销毁,生成物件		销毁			SleepBall	242					
