#TSV
#============Begin of sheet============
@Sheet=PlayerAttackData
ID	TagID	Type	TAG	备注	AttackName	AttackInfo	DamageNumberM	PiyoM	StaminaM	BalanceM	Damage_LevelM	Damage_Level_NumberM	Damage_PowerM	Damage_Dir_useM	Damage_DirM	Fire_AtkM	Water_AtkM	Dragon_AtkM	Electric_AtkM	Ice_AtkM	CutM	Cut_ValueM	HanmmerM	Hammer_ValueM	ShootM	Shoot_ValueM	HitTypeM	HitType_ValueM	ScarM	BuffMID1	BuffMID2	StateBuffM	SpecAttackM1	SpecValueM1	SpecAttackM2	SpecValueM2	SpecAttackM3	SpecValueM3	SpecAttackM4	SpecValueM4	DamageNumberP	PiyoP	StaminaP	Damage_LevelFriendP	Damage_LevelP	Damage_Level_NumberP	Damage_PowerP	Check_Enhance_Defense	Attack_LevelFriendP	Attack_LevelP	Damage_Dir_useP	Damage_DirP	Fire_AtkP	Water_AtkP	Dragon_AtkP	Electric_AtkP	Ice_AtkP	CutP	Cut_ValueP	HanmmerP	Hammer_ValueP	ShootP	Shoot_ValueP	HitTypeP	IgnoreDefense	HitType_ValueP	HitType_Friend	ScarP	BuffPID1	BuffPID2	BuffAsyncP	StateBuffP	SpecAttackP1	SpecValueP1	SpecAttackP2	SpecValueP2	SpecAttackP3	SpecValueP3	SpecAttackP4	SpecValueP4	IgnoreDefenceDirCheck
272	10080007	1		狩猎笛	Flute_AttackInMove_BackUp		3.38	300	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.56	50	0	6	26	15	150		6	13	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
273	10080008	1		狩猎笛	Flute_AttackInMove_BackDown		3.38	500	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.56	30	0	6	19	6	150		6	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
274	10080009	1		狩猎笛	Flute_AttackInMove_Front		2.5	300	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.4	40	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
275	10080010	1		狩猎笛	Flute_AttackInMove_Right		2.63	300	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.4	40	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
276	10080011	1		狩猎笛	Flute_AttackInMove_Left		2.63	300	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.4	40	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
277	10080012	1		狩猎笛	Flute_Normal_KnockAttack		0.75	0	0	3	4	0	10	1	0,0,2	3	3	3	3	3	1	12	0	0	0	0	0		0	0	0		交互行为	1							0.3	40	0	2	19	6	35		2	6	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
278	10080013	1		狩猎笛	Flute_Normal_DashKnockAttack		1.5	0	0	3	4	0	10	1	0,0,2	3	3	3	3	3	1	12	0	0	0	0	0		0	0	0		交互行为	1							0.3	40	0	2	19	6	-15		2	6	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
279	10080014	1		狩猎笛	PlayMusic_Back_Begin		1.5	350	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		0	0	0		交互行为	1							0.2	40	0	2	19	6	150	1	2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
280	10080015	1		狩猎笛	PlayMusic_Front_Begin		1	50	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		0	0	0		交互行为	1							0.2	40	0	2	19	6	150	1	2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
281	10080016	1		狩猎笛	Flute_QuitAttackUp		1.2	350	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		0	0	0		交互行为	1							0.2	20	0	2	26	80	35		2	13	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
282	10080017	1		狩猎笛	Flute_QuitAttackDown		1.2	350	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		0	0	0		交互行为	1							0.2	20	0	2	21	0	35		2	8	2	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
283	10080018	1		狩猎笛	Flute_WieldAttack		1.8	100	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.33	40	0	2	15	1	35		2	2	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
284	10080019	1		狩猎笛	EnhanceNote_SmashAttack		1.05	200	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		0	0	0		交互行为	1							0.4	40	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
285	10080020	1		狩猎笛	EnhanceNote_SmashUpAttack		2.1	350	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		0	0	0		交互行为	1							0.56	50	0	2	26	15	35		2	13	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
286	10080021	1		狩猎笛	EnhanceNote_SmashDownAttack		2.1	350	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		0	0	0		交互行为	1							0.4	30	0	2	19	6	35		2	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
287	10080022	1		狩猎笛	Rage01_FluteAttack	Rage01_FluteAttack	1.5	300	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	11904	0		交互行为	1							0.33	40	0	2	15	1	150	1	2	2	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
288	10080023	1		狩猎笛	Rage01_NoteAttack	Rage01_FluteAttack	4.5	0	0	3	6	0	70	0	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0		0	11903	0		交互行为	1							0.1	90	0	2	15	0	0	1	2	2	0	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	16050016	0											
289	10080024	1		狩猎笛	Rage02_FluteAttack	Rage02_FluteAttack	1.75	300	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.33	40	0	2	15	1	10		2	2	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0	1			0	0	0											
290	10080025	1		狩猎笛	Rage02_FluteRage02_Smash	Rage02_FluteAttack	2.75	500	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.56	100	0	6	21	15	10		6	8	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0	1			0	0	0											
291	10080026	1		狩猎笛	Rage02_FluteRage02_ShockHeavy	Rage02_FluteAttack	11.25	0	0	3	4	0	10	0	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0		0	0	0		交互行为	1							0.56	100	0	6	21	15	10		6	8	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0	1			0	0	0											
292	10080027	1		狩猎笛	Flute_AttackInMove_Attack1Up	WE08_Bushido_Attack	2.25	300	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.56	50	0	6	26	15	150		6	13	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
293	10080028	1		狩猎笛	Flute_AttackInMove_Attack1Down	WE08_Bushido_Attack	2.25	500	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.56	30	0	6	19	6	150		6	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
294	10080029	1		狩猎笛	Flute_AttackInMove_Attack2Up	WE08_Bushido_Attack	2.25	300	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.56	50	0	6	26	15	150		6	13	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
295	10080030	1		狩猎笛	Flute_AttackInMove_Attack2Down	WE08_Bushido_Attack	2.25	500	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.56	30	0	6	19	6	150		6	6	1	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
296	10080031	1		狩猎笛	Flute_AttackInMove_Attack3	WE08_Bushido_Attack	2.5	500	0	3	4	0	10	0	0,0,0	3	3	3	3	3	0	0	1	12	0	0	0		1	0	0		交互行为	1							0.56	100	0	6	21	15	150		6	8	2	0,0,0	0	0	0	0	0	0	0	1	12	0	0	0				0	0	0											
297	10090001	1		铳枪	MoveStab	MoveStab	1.37	0	0	3	8	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.4	20		2	26	0	-15		2	13	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
298	10090002	1		铳枪	Stab_Front_1	Stab_Front_1	1	0	0	3	7	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.25	20		2	16	0	25		2	3	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
299	10090003	1		铳枪	Stab_Front_2	Stab_Front_2	1	0	0	3	7	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.25	20		2	19	0	25		2	6	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
300	10090004	1		铳枪	Stab_Up_1	Stab_Up_1	1.2	0	0	3	7	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.25	20		2	16	0	25		2	3	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
301	10090005	1		铳枪	Stab_Up_2	Stab_Up_2	1.2	0	0	3	7	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.25	20		2	19	0	25		2	6	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
302	10090006	1		铳枪	Stab_Defense_1	Stab_Defense_1	0.91	0	0	3	7	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.2	20		2	16	0	-5		2	3	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
303	10090007	1		铳枪	Stab_Defense_2	Stab_Defense_2	0.91	0	0	3	7	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.2	20		2	16	0	-5		2	3	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
304	10090008	1		铳枪	Stab_Defense_3	Stab_Defense_3	0.91	0	0	3	7	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.2	20		2	16	0	-5		2	3	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
305	10090009	1		铳枪	Stab_Smash	Stab_Smash	1.48	0	0	3	8	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.48	40		2	21	0	35		2	8	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
306	10090010	1		铳枪	DragonheatBlade	DragonheatBlade	0.91	0	0	3	8	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.35	10		2	15	0	35	1	2	2	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
307	10090011	1		铳枪	FireNormalLV1		0.3	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.2	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
308	10090012	1		铳枪	FireNormalLV2		0.4	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.22	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
309	10090013	1		铳枪	FireNormalLV3		0.5	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.25	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
310	10090014	1		铳枪	FireNormalLV4		0.6	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.3	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
311	10090015	1		铳枪	FireLongLV1		0.36	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.26	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
312	10090016	1		铳枪	FireLongLV2		0.5	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.28	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
313	10090017	1		铳枪	FireLongLV3		0.62	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.3	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
314	10090018	1		铳枪	FireLongLV4		0.74	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.35	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
315	10090019	1		铳枪	FireSpreadLV1		0.43	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.3	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
316	10090020	1		铳枪	FireSpreadLV2		0.6	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.33	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
317	10090021	1		铳枪	FireSpreadLV3		0.75	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.36	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
318	10090022	1		铳枪	FireSpreadLV4		0.89	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.4	0		11	19	0	35		11	6	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
319	10090023	1		铳枪	Fire_ChargeNormalLV1		0.36	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.24	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
320	10090024	1		铳枪	Fire_ChargeNormalLV2		0.48	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.264	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
321	10090025	1		铳枪	Fire_ChargeNormalLV3		0.6	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.3	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
322	10090026	1		铳枪	Fire_ChargeNormalLV4		0.72	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.36	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
323	10090027	1		铳枪	Fire_ChargeLongLV1		0.432	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.312	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
324	10090028	1		铳枪	Fire_ChargeLongLV2		0.6	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.336	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
325	10090029	1		铳枪	Fire_ChargeLongLV3		0.744	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.36	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
326	10090030	1		铳枪	Fire_ChargeLongLV4		0.888	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.42	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
327	10090031	1		铳枪	Fire_ChargeSpreadLV1		0.6235	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.39	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
328	10090032	1		铳枪	Fire_ChargeSpreadLV2		0.87	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.429	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
329	10090033	1		铳枪	Fire_ChargeSpreadLV3		1.0875	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.468	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
330	10090034	1		铳枪	Fire_ChargeSpreadLV4		1.2905	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.52	0		11	24	0	35	1	11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
331	10090035	1		铳枪	Fire_FullBurstNormalLV1		0.27	0	0	3	6	0	10	0	0,0,1	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.5	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
332	10090036	1		铳枪	Fire_FullBurstNormalLV2		0.36	0	0	3	6	0	10	0	0,0,1	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.55	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
333	10090037	1		铳枪	Fire_FullBurstNormalLV3		0.45	0	0	3	6	0	10	0	0,0,1	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.625	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
334	10090038	1		铳枪	Fire_FullBurstNormalLV4		0.54	0	0	3	6	0	10	0	0,0,1	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.75	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
335	10090039	1		铳枪	Fire_FullBurstLongLV1		0.324	0	0	3	6	0	10	0	0,0,2	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.52	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
336	10090040	1		铳枪	Fire_FullBurstLongLV2		0.45	0	0	3	6	0	10	0	0,0,2	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.56	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
337	10090041	1		铳枪	Fire_FullBurstLongLV3		0.558	0	0	3	6	0	10	0	0,0,2	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.6	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
338	10090042	1		铳枪	Fire_FullBurstLongLV4		0.666	0	0	3	6	0	10	0	0,0,2	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.7	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
339	10090043	1		铳枪	Fire_FullBurstSpreadLV1		0.387	0	0	3	6	0	10	0	0,0,3	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.48	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
340	10090044	1		铳枪	Fire_FullBurstSpreadLV2		0.54	0	0	3	6	0	10	0	0,0,3	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.528	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
341	10090045	1		铳枪	Fire_FullBurstSpreadLV3		0.675	0	0	3	6	0	10	0	0,0,3	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.576	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
342	10090046	1		铳枪	Fire_FullBurstSpreadLV4		0.801	0	0	3	6	0	10	0	0,0,3	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.64	0		11	24	0	35	1	11	11	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0																	
343	10090047	1		铳枪	SweepFire_Fire	SweepFireNormalLV1	0.144	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.12	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
344	10090048	1		铳枪	SweepFire_Fire	SweepFireNormalLV2	0.192	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.132	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
345	10090049	1		铳枪	SweepFire_Fire	SweepFireNormalLV3	0.24	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.15	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
346	10090050	1		铳枪	SweepFire_Fire	SweepFireNormalLV4	0.288	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.18	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
347	10090051	1		铳枪	SweepFire_Fire	SweepFireLongLV1	0.288	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.156	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
348	10090052	1		铳枪	SweepFire_Fire	SweepFireLongLV2	0.4	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.168	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
349	10090053	1		铳枪	SweepFire_Fire	SweepFireLongLV3	0.496	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.18	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
350	10090054	1		铳枪	SweepFire_Fire	SweepFireLongLV4	0.592	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.21	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
351	10090055	1		铳枪	SweepFire_Fire	SweepFireSpreadLV1	0.516	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.18	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
352	10090056	1		铳枪	SweepFire_Fire	SweepFireSpreadLV2	0.72	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.198	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
353	10090057	1		铳枪	SweepFire_Fire	SweepFireSpreadLV3	0.9	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.216	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
354	10090058	1		铳枪	SweepFire_Fire	SweepFireSpreadLV4	1.068	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.24	0		11	22	0	105		11	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
355	10090059	1		铳枪	SweepFire	SweepFireNormalLV1	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
356	10090060	1		铳枪	SweepFire	SweepFireNormalLV2	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
357	10090061	1		铳枪	SweepFire	SweepFireNormalLV3	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
358	10090062	1		铳枪	SweepFire	SweepFireNormalLV4	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
359	10090063	1		铳枪	SweepFire	SweepFireLongLV1	1	0	0	3	8	0	10	0	0,0,0	1	1	1	1	1	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.55	25		2	22	0	105		2	9	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
