#TSV
#============Begin of sheet============
@Sheet=物品等级提升
升级消耗规则	Pre等级	After等级	需求人物等级	需求猎人星级	需求强化等级	升级代币ID	升级代币抵扣金额	升级代币使用上限	需求金钱	是否必须使用非绑定金	需求素材ID1	所需数量1	需求素材ID2	所需数量2	需求素材ID3	所需数量3	需求素材ID4	所需数量4	需求素材ID5	所需数量5	需求素材ID6	所需数量6	需求类型素材ID1	所需总价值1	需求类型素材ID2	所需总价值2	需求类型素材ID3	所需总价值3	需求类型素材ID4	所需总价值4	需求类型素材ID5	所需总价值5	需求类型素材ID6	所需总价值6	素材代币ID1	素材代币个数1	素材代币点数1	素材代币ID2	素材代币个数2	素材代币点数2	素材代币ID3	素材代币个数3	素材代币点数3	素材代币ID4	素材代币个数4	素材代币点数4	素材代币ID5	素材代币个数5	素材代币点数5	素材代币ID6	素材代币个数6	素材代币点数6
60206	25	30	30	1	0				60	0													5	25											21474	3	10															
60206	30	40	40	1	0				100	0													5	25											21474	3	10															
60206	35	40	40	1	0				100	0													5	25											21474	3	10															
60206	40	50	50	1	0				135	0													5	25											21474	3	10															
60206	45	50	50	1	0				135	0													5	25											21474	3	10															
60206	50	60	60	1	0				150	0													5	25											21474	3	10															
60206	55	60	60	1	0				150	0													5	25											21474	3	10															
60206	60	70	70	1	0				200	0													5	25											21474	3	10															
60206	65	70	70	1	0				200	0													5	25											21474	3	10															
60206	70	80	80	1	0				250	0													5	25											21474	3	10															
60206	75	80	80	1	0				250	0													5	25											21474	3	10															
60206	80	85	85	1	0				360	0													59	40											21474	4	10															
60206	85	90	90	1	0				400	0													59	40											21474	4	10															
60206	90	95	95	1	0				450	0													59	40											21474	4	10															
60206	95	100	100	1	0				500	0													59	40											21474	4	10															
60206	100	105	105	1	0				600	0													59	40											21474	4	10															
60206	105	110	110	1	0				800	0													59	40											21474	4	10															
60206	110	115	115	1	0				900	0													59	40											21474	4	10															
60206	115	120	120	1	0				1000	0													59	40											21474	4	10															
60206	120	125	125	1	0	21451	2000	1	7000	0													59	250											21474	12	10															
60206	125	130	130	1	0	21451	2000	2	8000	0													59	250											21474	12	10															
60206	130	135	135	1	0	21451	2000	2	10000	0													59	325											21474	16	10															
60206	135	140	140	1	0	21451	2000	2	11500	0													59	325											21474	16	10															
60206	140	145	145	1	0	21451	2000	3	13000	0													59	380											21474	19	10															
60206	145	150	150	1	0	21451	2000	3	14500	0													59	470											21474	23	10															
60206	150	155	155	1	0	21451	2000	4	23000	0	21120	3											189	530											21474	26	10															
60206	155	160	160	1	0	21451	2000	4	28000	0	21117	3											189	590											21474	29	10															
60206	160	165	165	1	0	21451	2000	4	33000	0	21120	5											189	650											21474	32	10															
60206	165	170	170	1	0	21451	2000	5	38000	0	21117	5											189	710											21474	35	10															
60206	170	175	175	1	0	21451	2000	5	43000	0	21120	10											189	770											21474	38	10															
60206	175	180	180	1	0	21451	2000	6	48000	0	21117	10											189	830											21474	41	10															
10206	1	10	10	1	0				100	0													5	40											21474	4	10															
10206	5	10	10	1	0				100	0													5	40											21474	4	10															
10206	10	20	20	1	0				150	0													5	40											21474	4	10															
10206	15	20	20	1	0				150	0													5	40											21474	4	10															
10206	20	30	30	1	0				200	0													5	40											21474	4	10															
10206	25	30	30	1	0				200	0													5	40											21474	4	10															
10206	30	40	40	1	0				375	0													5	40											21474	4	10															
10206	35	40	40	1	0				375	0													5	40											21474	4	10															
10206	40	50	50	1	0				450	0													5	40											21474	4	10															
10206	45	50	50	1	0				450	0													5	40											21474	4	10															
10206	50	60	60	1	0				525	0													5	40											21474	4	10															
10206	55	60	60	1	0				525	0													5	40											21474	4	10															
10206	60	70	70	1	0				675	0													5	40											21474	4	10															
10206	65	70	70	1	0				675	0													5	40											21474	4	10															
10206	66	70	70	1	0				675	0													5	40											21474	4	10															
10206	67	70	70	1	0				675	0													5	40											21474	4	10															
10206	68	70	70	1	0				675	0													5	40											21474	4	10															
10206	69	70	70	1	0				675	0													5	40											21474	4	10															
10206	70	80	80	1	0				750	0													5	40											21474	4	10															
10206	71	80	80	1	0				750	0													5	40											21474	4	10															
10206	72	80	80	1	0				750	0													5	40											21474	4	10															
10206	73	80	80	1	0				750	0													5	40											21474	4	10															
10206	74	80	80	1	0				750	0													5	40											21474	4	10															
10206	75	80	80	1	0				750	0													5	40											21474	4	10															
10206	76	80	80	1	0				750	0													5	40											21474	4	10															
10206	77	80	80	1	0				750	0													5	40											21474	4	10															
10206	78	80	80	1	0				750	0													5	40											21474	4	10															
10206	79	80	80	1	0				750	0													5	40											21474	4	10															
10206	80	85	85	1	0				1200	0													59	80											21474	8	10															
10206	81	85	85	1	0				1200	0													59	80											21474	8	10															
10206	82	85	85	1	0				1200	0													59	80											21474	8	10															
10206	83	85	85	1	0				1200	0													59	80											21474	8	10															
10206	84	85	85	1	0				1200	0													59	80											21474	8	10															
10206	85	90	90	1	0				1300	0													59	80											21474	8	10															
10206	86	90	90	1	0				1300	0													59	80											21474	8	10															
10206	87	90	90	1	0				1300	0													59	80											21474	8	10															
10206	88	90	90	1	0				1300	0													59	80											21474	8	10															
10206	89	90	90	1	0				1300	0													59	80											21474	8	10															
10206	90	95	95	1	0				1400	0													59	80											21474	8	10															
10206	91	95	95	1	0				1400	0													59	80											21474	8	10															
10206	92	95	95	1	0				1400	0													59	80											21474	8	10															
10206	93	95	95	1	0				1400	0													59	80											21474	8	10															
10206	94	95	95	1	0				1400	0													59	80											21474	8	10															
10206	95	100	100	1	0				1600	0													59	80											21474	8	10															
10206	96	100	100	1	0				1600	0													59	80											21474	8	10															
10206	97	100	100	1	0				1600	0													59	80											21474	8	10															
10206	98	100	100	1	0				1600	0													59	80											21474	8	10															
10206	99	100	100	1	0				1600	0													59	80											21474	8	10															
10206	100	105	105	1	0				2125	0													59	80											21474	8	10															
10206	101	105	105	1	0				2125	0													59	80											21474	8	10															
10206	102	105	105	1	0				2125	0													59	80											21474	8	10															
10206	103	105	105	1	0				2125	0													59	80											21474	8	10															
10206	104	105	105	1	0				2125	0													59	80											21474	8	10															
10206	105	110	110	1	0				2700	0													59	80											21474	8	10															
10206	106	110	110	1	0				2700	0													59	80											21474	8	10															
10206	107	110	110	1	0				2700	0													59	80											21474	8	10															
10206	108	110	110	1	0				2700	0													59	80											21474	8	10															
10206	109	110	110	1	0				2700	0													59	80											21474	8	10															
10206	110	115	115	1	0				3000	0													59	80											21474	8	10															
10206	111	115	115	1	0				3000	0													59	80											21474	8	10															
10206	112	115	115	1	0				3000	0													59	80											21474	8	10															
10206	113	115	115	1	0				3000	0													59	80											21474	8	10															
10206	114	115	115	1	0				3000	0													59	80											21474	8	10															
10206	115	120	120	1	0				3300	0													59	80											21474	8	10															
10206	116	120	120	1	0				3300	0													59	80											21474	8	10															
10206	117	120	120	1	0				3300	0													59	80											21474	8	10															
10206	118	120	120	1	0				3300	0													59	80											21474	8	10															
10206	119	120	120	1	0				3300	0													59	80											21474	8	10															
10206	120	125	125	1	0	21451	2000	6	25000	0	21118	5											59	500											21474	25	10															
10206	125	130	130	1	0	21451	2000	7	30000	0	21118	5											59	500											21474	25	10															
10206	130	135	135	1	0	21451	2000	8	35000	0	21118	10											59	735											21474	36	10															
10206	135	140	140	1	0	21451	2000	10	40000	0	21118	10											59	735											21474	36	10															
10206	140	145	145	1	0	21451	2000	11	45000	0	21119	5											59	735											21474	36	10															
10206	145	150	150	1	0	21451	2000	12	50000	0	21119	10											59	1120											21474	56	10															
10206	150	155	155	1	0	21451	2000	13	80000	0	21120	5											189	1210											21474	59	10															
10206	155	160	160	1	0	21451	2000	14	95000	0	21117	5											189	1300											21474	64	10															
10206	160	165	165	1	0	21451	2000	15	110000	0	21120	10											189	1390											21474	69	10															
10206	165	170	170	1	0	21451	2000	16	125000	0	21117	10											189	1480											21474	74	10															
10206	170	175	175	1	0	21451	2000	17	140000	0	21120	10											189	1570											21474	78	10															
10206	175	180	180	1	0	21451	2000	18	155000	0	21117	15											189	1660											21474	82	10															
10207	1	10	10	1	0				100	0													5	40											21474	4	10															
10207	5	10	10	1	0				100	0													5	40											21474	4	10															
10207	10	20	20	1	0				150	0													5	40											21474	4	10															
10207	15	20	20	1	0				150	0													5	40											21474	4	10															
10207	20	30	30	1	0				200	0													5	40											21474	4	10															
10207	25	30	30	1	0				200	0													5	40											21474	4	10															
10207	30	40	40	1	0				375	0													5	40											21474	4	10															
10207	35	40	40	1	0				375	0													5	40											21474	4	10															
10207	40	50	50	1	0				450	0													5	40											21474	4	10															
10207	45	50	50	1	0				450	0													5	40											21474	4	10															
10207	50	60	60	1	0				525	0													5	40											21474	4	10															
10207	55	60	60	1	0				525	0													5	40											21474	4	10															
10207	60	70	70	1	0				675	0													5	40											21474	4	10															
10207	65	70	70	1	0				675	0													5	40											21474	4	10															
10207	66	70	70	1	0				675	0													5	40											21474	4	10															
10207	67	70	70	1	0				675	0													5	40											21474	4	10															
10207	68	70	70	1	0				675	0													5	40											21474	4	10															
10207	69	70	70	1	0				675	0													5	40											21474	4	10															
10207	70	80	80	1	0				750	0													5	40											21474	4	10															
10207	71	80	80	1	0				750	0													5	40											21474	4	10															
10207	72	80	80	1	0				750	0													5	40											21474	4	10															
10207	73	80	80	1	0				750	0													5	40											21474	4	10															
10207	74	80	80	1	0				750	0													5	40											21474	4	10															
10207	75	80	80	1	0				750	0													5	40											21474	4	10															
10207	76	80	80	1	0				750	0													5	40											21474	4	10															
10207	77	80	80	1	0				750	0													5	40											21474	4	10															
10207	78	80	80	1	0				750	0													5	40											21474	4	10															
10207	79	80	80	1	0				750	0													5	40											21474	4	10															
10207	80	85	85	1	0				1200	0													56	80											21474	8	10															
10207	81	85	85	1	0				1200	0													56	80											21474	8	10															
10207	82	85	85	1	0				1200	0													56	80											21474	8	10															
10207	83	85	85	1	0				1200	0													56	80											21474	8	10															
10207	84	85	85	1	0				1200	0													56	80											21474	8	10															
10207	85	90	90	1	0				1300	0													56	80											21474	8	10															
10207	86	90	90	1	0				1300	0													56	80											21474	8	10															
10207	87	90	90	1	0				1300	0													56	80											21474	8	10															
10207	88	90	90	1	0				1300	0													56	80											21474	8	10															
10207	89	90	90	1	0				1300	0													56	80											21474	8	10															
10207	90	95	95	1	0				1400	0													56	80											21474	8	10															
10207	91	95	95	1	0				1400	0													56	80											21474	8	10															
10207	92	95	95	1	0				1400	0													56	80											21474	8	10															
10207	93	95	95	1	0				1400	0													56	80											21474	8	10															
10207	94	95	95	1	0				1400	0													56	80											21474	8	10															
10207	95	100	100	1	0				1600	0													56	80											21474	8	10															
10207	96	100	100	1	0				1600	0													56	80											21474	8	10															
10207	97	100	100	1	0				1600	0													56	80											21474	8	10															
10207	98	100	100	1	0				1600	0													56	80											21474	8	10															
10207	99	100	100	1	0				1600	0													56	80											21474	8	10															
10207	100	105	105	1	0				2125	0													56	80											21474	8	10															
10207	101	105	105	1	0				2125	0													56	80											21474	8	10															
10207	102	105	105	1	0				2125	0													56	80											21474	8	10															
10207	103	105	105	1	0				2125	0													56	80											21474	8	10															
10207	104	105	105	1	0				2125	0													56	80											21474	8	10															
10207	105	110	110	1	0				2700	0													56	80											21474	8	10															
10207	106	110	110	1	0				2700	0													56	80											21474	8	10															
10207	107	110	110	1	0				2700	0													56	80											21474	8	10															
10207	108	110	110	1	0				2700	0													56	80											21474	8	10															
10207	109	110	110	1	0				2700	0													56	80											21474	8	10															
10207	110	115	115	1	0				3000	0													56	80											21474	8	10															
10207	111	115	115	1	0				3000	0													56	80											21474	8	10															
10207	112	115	115	1	0				3000	0													56	80											21474	8	10															
10207	113	115	115	1	0				3000	0													56	80											21474	8	10															
10207	114	115	115	1	0				3000	0													56	80											21474	8	10															
10207	115	120	120	1	0				3300	0													56	80											21474	8	10															
10207	116	120	120	1	0				3300	0													56	80											21474	8	10															
10207	117	120	120	1	0				3300	0													56	80											21474	8	10															
10207	118	120	120	1	0				3300	0													56	80											21474	8	10															
10207	119	120	120	1	0				3300	0													56	80											21474	8	10															
10207	120	125	125	1	0	21451	2000	6	25000	0	21118	5											56	500											21474	25	10															
10207	125	130	130	1	0	21451	2000	7	30000	0	21118	5											56	500											21474	25	10															
10207	130	135	135	1	0	21451	2000	8	35000	0	21118	10											56	735											21474	36	10															
10207	135	140	140	1	0	21451	2000	10	40000	0	21118	10											56	735											21474	36	10															
10207	140	145	145	1	0	21451	2000	11	45000	0	21119	5											56	735											21474	36	10															
10207	145	150	150	1	0	21451	2000	12	50000	0	21119	10											56	1120											21474	56	10															
10207	150	155	155	1	0	21451	2000	13	80000	0	21120	5											192	1210											21474	59	10															
10207	155	160	160	1	0	21451	2000	14	95000	0	21117	5											192	1300											21474	64	10															
10207	160	165	165	1	0	21451	2000	15	110000	0	21120	10											192	1390											21474	69	10															
10207	165	170	170	1	0	21451	2000	16	125000	0	21117	10											192	1480											21474	74	10															
10207	170	175	175	1	0	21451	2000	17	140000	0	21120	10											192	1570											21474	78	10															
10207	175	180	180	1	0	21451	2000	18	155000	0	21117	15											192	1660											21474	82	10															
60207	1	10	10	1	0				30	0													5	25											21474	3	10															
60207	5	10	10	1	0				30	0													5	25											21474	3	10															
60207	10	20	20	1	0				45	0													5	25											21474	3	10															
60207	15	20	20	1	0				45	0													5	25											21474	3	10															
60207	20	30	30	1	0				60	0													5	25											21474	3	10															
60207	25	30	30	1	0				60	0													5	25											21474	3	10															
60207	30	40	40	1	0				100	0													5	25											21474	3	10															
60207	35	40	40	1	0				100	0													5	25											21474	3	10															
60207	40	50	50	1	0				135	0													5	25											21474	3	10															
60207	45	50	50	1	0				135	0													5	25											21474	3	10															
60207	50	60	60	1	0				150	0													5	25											21474	3	10															
60207	55	60	60	1	0				150	0													5	25											21474	3	10															
60207	60	70	70	1	0				200	0													5	25											21474	3	10															
60207	65	70	70	1	0				200	0													5	25											21474	3	10															
60207	70	80	80	1	0				250	0													5	25											21474	3	10															
60207	75	80	80	1	0				250	0													5	25											21474	3	10															
60207	80	85	85	1	0				360	0													56	40											21474	4	10															
60207	85	90	90	1	0				400	0													56	40											21474	4	10															
60207	90	95	95	1	0				450	0													56	40											21474	4	10															
60207	95	100	100	1	0				500	0													56	40											21474	4	10															
60207	100	105	105	1	0				600	0													56	40											21474	4	10															
60207	105	110	110	1	0				800	0													56	40											21474	4	10															
60207	110	115	115	1	0				900	0													56	40											21474	4	10															
60207	115	120	120	1	0				1000	0													56	40											21474	4	10															
60207	120	125	125	1	0	21451	2000	1	7000	0													56	250											21474	12	10															
60207	125	130	130	1	0	21451	2000	2	8000	0													56	250											21474	12	10															
60207	130	135	135	1	0	21451	2000	2	10000	0													56	325											21474	16	10															
60207	135	140	140	1	0	21451	2000	2	11500	0													56	325											21474	16	10															
60207	140	145	145	1	0	21451	2000	3	13000	0													56	380											21474	19	10															
60207	145	150	150	1	0	21451	2000	3	14500	0													56	470											21474	23	10															
60207	150	155	155	1	0	21451	2000	4	23000	0	21120	3											192	530											21474	26	10															
60207	155	160	160	1	0	21451	2000	4	28000	0	21117	3											192	590											21474	29	10															
60207	160	165	165	1	0	21451	2000	4	33000	0	21120	5											192	650											21474	32	10															
60207	165	170	170	1	0	21451	2000	5	38000	0	21117	5											192	710											21474	35	10															
60207	170	175	175	1	0	21451	2000	5	43000	0	21120	10											192	770											21474	38	10															
60207	175	180	180	1	0	21451	2000	6	48000	0	21117	10											192	830											21474	41	10															
10208	1	10	10	1	0				100	0													5	40											21474	4	10															
10208	5	10	10	1	0				100	0													5	40											21474	4	10															
10208	10	20	20	1	0				150	0													5	40											21474	4	10															
10208	15	20	20	1	0				150	0													5	40											21474	4	10															
10208	20	30	30	1	0				200	0													5	40											21474	4	10															
10208	25	30	30	1	0				200	0													5	40											21474	4	10															
10208	30	40	40	1	0				375	0													5	40											21474	4	10															
10208	35	40	40	1	0				375	0													5	40											21474	4	10															
10208	40	50	50	1	0				450	0													5	40											21474	4	10															
10208	45	50	50	1	0				450	0													5	40											21474	4	10															
10208	50	60	60	1	0				525	0													5	40											21474	4	10															
10208	55	60	60	1	0				525	0													5	40											21474	4	10															
10208	60	70	70	1	0				675	0													5	40											21474	4	10															
10208	65	70	70	1	0				675	0													5	40											21474	4	10															
10208	66	70	70	1	0				675	0													5	40											21474	4	10															
10208	67	70	70	1	0				675	0													5	40											21474	4	10															
10208	68	70	70	1	0				675	0													5	40											21474	4	10															
10208	69	70	70	1	0				675	0													5	40											21474	4	10															
10208	70	80	80	1	0				750	0													5	40											21474	4	10															
10208	71	80	80	1	0				750	0													5	40											21474	4	10															
10208	72	80	80	1	0				750	0													5	40											21474	4	10															
10208	73	80	80	1	0				750	0													5	40											21474	4	10															
10208	74	80	80	1	0				750	0													5	40											21474	4	10															
10208	75	80	80	1	0				750	0													5	40											21474	4	10															
10208	76	80	80	1	0				750	0													5	40											21474	4	10															
10208	77	80	80	1	0				750	0													5	40											21474	4	10															
10208	78	80	80	1	0				750	0													5	40											21474	4	10															
10208	79	80	80	1	0				750	0													5	40											21474	4	10															
10208	80	85	85	1	0				1200	0													55	80											21474	8	10															
10208	81	85	85	1	0				1200	0													55	80											21474	8	10															
10208	82	85	85	1	0				1200	0													55	80											21474	8	10															
10208	83	85	85	1	0				1200	0													55	80											21474	8	10															
10208	84	85	85	1	0				1200	0													55	80											21474	8	10															
10208	85	90	90	1	0				1300	0													55	80											21474	8	10															
10208	86	90	90	1	0				1300	0													55	80											21474	8	10															
10208	87	90	90	1	0				1300	0													55	80											21474	8	10															
10208	88	90	90	1	0				1300	0													55	80											21474	8	10															
10208	89	90	90	1	0				1300	0													55	80											21474	8	10															
10208	90	95	95	1	0				1400	0													55	80											21474	8	10															
10208	91	95	95	1	0				1400	0													55	80											21474	8	10															
10208	92	95	95	1	0				1400	0													55	80											21474	8	10															
10208	93	95	95	1	0				1400	0													55	80											21474	8	10															
10208	94	95	95	1	0				1400	0													55	80											21474	8	10															
10208	95	100	100	1	0				1600	0													55	80											21474	8	10															
10208	96	100	100	1	0				1600	0													55	80											21474	8	10															
10208	97	100	100	1	0				1600	0													55	80											21474	8	10															
10208	98	100	100	1	0				1600	0													55	80											21474	8	10															
10208	99	100	100	1	0				1600	0													55	80											21474	8	10															
10208	100	105	105	1	0				2125	0													55	80											21474	8	10															
10208	101	105	105	1	0				2125	0													55	80											21474	8	10															
10208	102	105	105	1	0				2125	0													55	80											21474	8	10															
10208	103	105	105	1	0				2125	0													55	80											21474	8	10															
10208	104	105	105	1	0				2125	0													55	80											21474	8	10															
10208	105	110	110	1	0				2700	0													55	80											21474	8	10															
10208	106	110	110	1	0				2700	0													55	80											21474	8	10															
10208	107	110	110	1	0				2700	0													55	80											21474	8	10															
10208	108	110	110	1	0				2700	0													55	80											21474	8	10															
10208	109	110	110	1	0				2700	0													55	80											21474	8	10															
10208	110	115	115	1	0				3000	0													55	80											21474	8	10															
10208	111	115	115	1	0				3000	0													55	80											21474	8	10															
10208	112	115	115	1	0				3000	0													55	80											21474	8	10															
10208	113	115	115	1	0				3000	0													55	80											21474	8	10															
10208	114	115	115	1	0				3000	0													55	80											21474	8	10															
10208	115	120	120	1	0				3300	0													55	80											21474	8	10															
10208	116	120	120	1	0				3300	0													55	80											21474	8	10															
10208	117	120	120	1	0				3300	0													55	80											21474	8	10															
10208	118	120	120	1	0				3300	0													55	80											21474	8	10															
10208	119	120	120	1	0				3300	0													55	80											21474	8	10															
10208	120	125	125	1	0	21451	2000	6	25000	0	21118	5											55	500											21474	25	10															
10208	125	130	130	1	0	21451	2000	7	30000	0	21118	5											55	500											21474	25	10															
10208	130	135	135	1	0	21451	2000	8	35000	0	21118	10											55	735											21474	36	10															
10208	135	140	140	1	0	21451	2000	10	40000	0	21118	10											55	735											21474	36	10															
10208	140	145	145	1	0	21451	2000	11	45000	0	21119	5											55	735											21474	36	10															
10208	145	150	150	1	0	21451	2000	12	50000	0	21119	10											55	1120											21474	56	10															
10208	150	155	155	1	0	21451	2000	13	80000	0	21120	5											191	1210											21474	59	10															
10208	155	160	160	1	0	21451	2000	14	95000	0	21117	5											191	1300											21474	64	10															
10208	160	165	165	1	0	21451	2000	15	110000	0	21120	10											191	1390											21474	69	10															
10208	165	170	170	1	0	21451	2000	16	125000	0	21117	10											191	1480											21474	74	10															
10208	170	175	175	1	0	21451	2000	17	140000	0	21120	10											191	1570											21474	78	10															
10208	175	180	180	1	0	21451	2000	18	155000	0	21117	15											191	1660											21474	82	10															
60208	1	10	10	1	0				30	0													5	25											21474	3	10															
60208	5	10	10	1	0				30	0													5	25											21474	3	10															
60208	10	20	20	1	0				45	0													5	25											21474	3	10															
60208	15	20	20	1	0				45	0													5	25											21474	3	10															
60208	20	30	30	1	0				60	0													5	25											21474	3	10															
60208	25	30	30	1	0				60	0													5	25											21474	3	10															
60208	30	40	40	1	0				100	0													5	25											21474	3	10															
60208	35	40	40	1	0				100	0													5	25											21474	3	10															
60208	40	50	50	1	0				135	0													5	25											21474	3	10															
60208	45	50	50	1	0				135	0													5	25											21474	3	10															
60208	50	60	60	1	0				150	0													5	25											21474	3	10															
60208	55	60	60	1	0				150	0													5	25											21474	3	10															
60208	60	70	70	1	0				200	0													5	25											21474	3	10															
60208	65	70	70	1	0				200	0													5	25											21474	3	10															
60208	70	80	80	1	0				250	0													5	25											21474	3	10															
60208	75	80	80	1	0				250	0													5	25											21474	3	10															
60208	80	85	85	1	0				360	0													55	40											21474	4	10															
60208	85	90	90	1	0				400	0													55	40											21474	4	10															
60208	90	95	95	1	0				450	0													55	40											21474	4	10															
60208	95	100	100	1	0				500	0													55	40											21474	4	10															
60208	100	105	105	1	0				600	0													55	40											21474	4	10															
60208	105	110	110	1	0				800	0													55	40											21474	4	10															
60208	110	115	115	1	0				900	0													55	40											21474	4	10															
60208	115	120	120	1	0				1000	0													55	40											21474	4	10															
60208	120	125	125	1	0	21451	2000	1	7000	0													55	250											21474	12	10															
60208	125	130	130	1	0	21451	2000	2	8000	0													55	250											21474	12	10															
60208	130	135	135	1	0	21451	2000	2	10000	0													55	325											21474	16	10															
60208	135	140	140	1	0	21451	2000	2	11500	0													55	325											21474	16	10															
60208	140	145	145	1	0	21451	2000	3	13000	0													55	380											21474	19	10															
60208	145	150	150	1	0	21451	2000	3	14500	0													55	470											21474	23	10															
60208	150	155	155	1	0	21451	2000	4	23000	0	21120	3											191	530											21474	26	10															
60208	155	160	160	1	0	21451	2000	4	28000	0	21117	3											191	590											21474	29	10															
60208	160	165	165	1	0	21451	2000	4	33000	0	21120	5											191	650											21474	32	10															
60208	165	170	170	1	0	21451	2000	5	38000	0	21117	5											191	710											21474	35	10															
60208	170	175	175	1	0	21451	2000	5	43000	0	21120	10											191	770											21474	38	10															
60208	175	180	180	1	0	21451	2000	6	48000	0	21117	10											191	830											21474	41	10															
10209	1	10	10	1	0				100	0													5	40											21474	4	10															
10209	5	10	10	1	0				100	0													5	40											21474	4	10															
10209	10	20	20	1	0				150	0													5	40											21474	4	10															
10209	15	20	20	1	0				150	0													5	40											21474	4	10															
10209	20	30	30	1	0				200	0													5	40											21474	4	10															
10209	25	30	30	1	0				200	0													5	40											21474	4	10															
10209	30	40	40	1	0				375	0													5	40											21474	4	10															
10209	35	40	40	1	0				375	0													5	40											21474	4	10															
10209	40	50	50	1	0				450	0													5	40											21474	4	10															
10209	45	50	50	1	0				450	0													5	40											21474	4	10															
10209	50	60	60	1	0				525	0													5	40											21474	4	10															
10209	55	60	60	1	0				525	0													5	40											21474	4	10															
10209	60	70	70	1	0				675	0													5	40											21474	4	10															
10209	65	70	70	1	0				675	0													5	40											21474	4	10															
10209	66	70	70	1	0				675	0													5	40											21474	4	10															
10209	67	70	70	1	0				675	0													5	40											21474	4	10															
10209	68	70	70	1	0				675	0													5	40											21474	4	10															
10209	69	70	70	1	0				675	0													5	40											21474	4	10															
10209	70	80	80	1	0				750	0													5	40											21474	4	10															
10209	71	80	80	1	0				750	0													5	40											21474	4	10															
10209	72	80	80	1	0				750	0													5	40											21474	4	10															
10209	73	80	80	1	0				750	0													5	40											21474	4	10															
10209	74	80	80	1	0				750	0													5	40											21474	4	10															
10209	75	80	80	1	0				750	0													5	40											21474	4	10															
10209	76	80	80	1	0				750	0													5	40											21474	4	10															
10209	77	80	80	1	0				750	0													5	40											21474	4	10															
10209	78	80	80	1	0				750	0													5	40											21474	4	10															
10209	79	80	80	1	0				750	0													5	40											21474	4	10															
10209	80	85	85	1	0				1200	0													56	80											21474	8	10															
10209	81	85	85	1	0				1200	0													56	80											21474	8	10															
10209	82	85	85	1	0				1200	0													56	80											21474	8	10															
10209	83	85	85	1	0				1200	0													56	80											21474	8	10															
10209	84	85	85	1	0				1200	0													56	80											21474	8	10															
10209	85	90	90	1	0				1300	0													56	80											21474	8	10															
10209	86	90	90	1	0				1300	0													56	80											21474	8	10															
10209	87	90	90	1	0				1300	0													56	80											21474	8	10															
10209	88	90	90	1	0				1300	0													56	80											21474	8	10															
10209	89	90	90	1	0				1300	0													56	80											21474	8	10															
10209	90	95	95	1	0				1400	0													56	80											21474	8	10															
10209	91	95	95	1	0				1400	0													56	80											21474	8	10															
10209	92	95	95	1	0				1400	0													56	80											21474	8	10															
10209	93	95	95	1	0				1400	0													56	80											21474	8	10															
10209	94	95	95	1	0				1400	0													56	80											21474	8	10															
10209	95	100	100	1	0				1600	0													56	80											21474	8	10															
10209	96	100	100	1	0				1600	0													56	80											21474	8	10															
10209	97	100	100	1	0				1600	0													56	80											21474	8	10															
10209	98	100	100	1	0				1600	0													56	80											21474	8	10															
10209	99	100	100	1	0				1600	0													56	80											21474	8	10															
10209	100	105	105	1	0				2125	0													56	80											21474	8	10															
10209	101	105	105	1	0				2125	0													56	80											21474	8	10															
10209	102	105	105	1	0				2125	0													56	80											21474	8	10															
10209	103	105	105	1	0				2125	0													56	80											21474	8	10															
10209	104	105	105	1	0				2125	0													56	80											21474	8	10															
10209	105	110	110	1	0				2700	0													56	80											21474	8	10															
10209	106	110	110	1	0				2700	0													56	80											21474	8	10															
10209	107	110	110	1	0				2700	0													56	80											21474	8	10															
10209	108	110	110	1	0				2700	0													56	80											21474	8	10															
10209	109	110	110	1	0				2700	0													56	80											21474	8	10															
10209	110	115	115	1	0				3000	0													56	80											21474	8	10															
10209	111	115	115	1	0				3000	0													56	80											21474	8	10															
10209	112	115	115	1	0				3000	0													56	80											21474	8	10															
10209	113	115	115	1	0				3000	0													56	80											21474	8	10															
10209	114	115	115	1	0				3000	0													56	80											21474	8	10															
10209	115	120	120	1	0				3300	0													56	80											21474	8	10															
10209	116	120	120	1	0				3300	0													56	80											21474	8	10															
10209	117	120	120	1	0				3300	0													56	80											21474	8	10															
10209	118	120	120	1	0				3300	0													56	80											21474	8	10															
10209	119	120	120	1	0				3300	0													56	80											21474	8	10															
10209	120	125	125	1	0	21451	2000	6	25000	0	21118	5											56	500											21474	25	10															
10209	125	130	130	1	0	21451	2000	7	30000	0	21118	5											56	500											21474	25	10															
10209	130	135	135	1	0	21451	2000	8	35000	0	21118	10											56	735											21474	36	10															
10209	135	140	140	1	0	21451	2000	10	40000	0	21118	10											56	735											21474	36	10															
10209	140	145	145	1	0	21451	2000	11	45000	0	21119	5											56	735											21474	36	10															
10209	145	150	150	1	0	21451	2000	12	50000	0	21119	10											56	1120											21474	56	10															
10209	150	155	155	1	0	21451	2000	13	80000	0	21120	5											193	1210											21474	59	10															
10209	155	160	160	1	0	21451	2000	14	95000	0	21117	5											193	1300											21474	64	10															
10209	160	165	165	1	0	21451	2000	15	110000	0	21120	10											193	1390											21474	69	10															
10209	165	170	170	1	0	21451	2000	16	125000	0	21117	10											193	1480											21474	74	10															
10209	170	175	175	1	0	21451	2000	17	140000	0	21120	10											193	1570											21474	78	10															
10209	175	180	180	1	0	21451	2000	18	155000	0	21117	15											193	1660											21474	82	10															
