#TSV
#============Begin of sheet============
@Sheet=AbnormalState
MonsterID	Name	PoisonTol	Poison	PoisonAdd	PoisonMax	PoisonWeaken	PoisonBuff	PoisonDmg	PoisonCount	PoisonWeakenScale	ParalysisTol	Paralysis	ParalysisAdd	ParalysisMax	ParalysisWeaken	ParalysisBuff	ParalysisCount	ParalysisWeakenScale	SleepTol	Sleep	SleepAdd	SleepMax	SleepWeaken	SleepBuff	SleepCount	SleepWeakenScale	DynamiteTol	Dynamite	DynamiteAdd	DynamiteMax	DynamiteWeaken	DynamiteBuff	DynamiteDmg	DynamiteCount	DynamiteWeakenScale	StunTol	Stun	StunAdd	StunMax	StunWeaken	StunBuff	StunCount	StunWeakenScale	TrapTol	TrapTimeLower	TrapCount	TrapWeakenScale	ParaTrapTol	ParaTrapTimeLower	ParaTrapCount	ParaTrapWeakenScale	AdvTrapTol	AdvTrapTimeLower	AdvTrapCount	AdvTrapWeakenScale	FlareTol	FlareTimeLower	FlareCount	FlareWeakenScale	SonicTol	SonicWeakenScale	SonicTimeLower	FalldownTol	FalldownWeakenScale	FalldownTimeLower	AnesthesiaCount	Anesthesia	AnesthesiaWeakenScale
70022	Head	头部	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70022	Tail	尾部（尻尾）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70022	LeftLeg	左（前）腿	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70022	RightLeg	右（前）腿	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70022	LeftBackLeg	左后腿	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70022	RightBackLeg	右后腿	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70023	WholeBody	全身	Normal			2																																																																					
70023	Body	躯干（本体/胴体）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70023	Head	头部	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70023	Tail	尾部（尻尾）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70024	WholeBody	全身	Normal			2																																																																					
70024	Body	躯干（本体/胴体）	Normal		1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70024	Head	头部	Normal	3	1	2															0		1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70024	Tail	尾部（尻尾）	Normal		1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70024	LeftLeg	左（前）腿	Normal		1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70024	RightLeg	右（前）腿	Normal		1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70025	WholeBody	全身	Normal			2																																																																					
70025	Body	躯干（本体/胴体）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70026	WholeBody	全身	Normal			2																																																																					
70026	Body	躯干（本体/胴体）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70027	WholeBody	全身	Normal			2																																																																					
70027	Head	头部	Normal	4	1	2															8	1	1	1	1	0	0	0	0	0		4	1	1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70027	Neck	颈部（首）	Normal		1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70027	Back	背部	Normal		1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70027	Body	躯干（本体/胴体）	Normal	3	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70027	Tail	尾部（尻尾）	Normal	4	1	2															0		1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70027	LeftWing	左翼	Normal	4	1	2															0		1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70027	RightWing	右翼	Normal	4	1	2															0		1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70027	LeftLeg	左（前）腿	Normal	4	1	2	8	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70027	RightLeg	右（前）腿	Normal	4	1	2	8	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70028	WholeBody	全身	Normal			2																																																																					
70028	Body	躯干（本体/胴体）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70029	WholeBody	全身	Normal			2																																																																					
70029	Body	躯干（本体/胴体）	Normal	900	1	2															8	1	1	1	1	0	0	0	0																																														
70029	Head	头部	Normal	500	1	2																																																																					
70029	Neck	颈部（首）	Normal	500	1	2																																																																					
70029	Wings	翼部	Normal	500	1	2																																																																					
70029	LeftLeg	左（前）腿	Normal	300	1	2	997	1																																																																			
70029	RightLeg	右（前）腿	Normal	300	1	2	997	1																																																																			
70029	Tail	尾部（尻尾）	Normal	444	1	2															8	1	1	1	1	0	0	0	0	0																																													
70030	WholeBody	全身	Normal			2																																																																					
70030	Body	躯干（本体/胴体）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70031	WholeBody	全身	Normal			2																																																																					
70031	Head	头部	Normal	4	1	2															8	1	1	1	1	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0		0
70031	Neck	颈部（首）	Normal		1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70031	Back	背部	Normal		1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70031	Body	躯干（本体/胴体）	Normal	4	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70031	Tail	尾部（尻尾）	Normal	6	1	2															18	1	0	1	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0		0
70031	LeftWing	左翼	Normal	3	1	2															6	1	1	1	1	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0		0
70031	RightWing	右翼	Normal	3	1	2															6	1	1	1	1	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0		0
70031	LeftLeg	左（前）腿	Normal	4	1	2	8	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70031	RightLeg	右（前）腿	Normal	4	1	2	8	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70032	WholeBody	全身	Normal			2																																																																					
70032	Shell	壳	Normal			2																0	0	0	0	0	0	0	0	0																																													
70032	Shell1	壳	Normal	6	1	2															1	1	1	0	0	0	0	0	0	0																																													
70032	Shell2	壳	Normal	6	1	2															1	1	1	0	0	0	0	0	0	0																																													
70032	Shell3	壳	Normal	6	1	2															1	1	1	0	0	0	0	0	0	0																																													
70032	Body	躯干（本体/胴体）	Normal	6	1	2																																																																					
70032	LeftFoot	左脚（足先）	Normal	5	1	2	10	1																																																																			
70032	RightFoot	右脚（足先）	Normal	5	1	2	10	1																																																																			
70032	LeftHand	左手（钳）	Normal	5	1	2															10	1	1	1	1	0	0	0	0	0																																													
70032	RightHand	右手（钳）	Normal	5	1	2															10	1	1	1	1	0	0	0	0	0																																													
70032	LeftArm	左腕	Normal	5	1	2																																																																					
70032	RightArm	右腕	Normal	5	1	2																																																																					
70032	Head	头部	Normal	6	1	2																																																																					
70033	WholeBody	全身	Normal			2																																																																					
70033	Head	头部	Normal	3	1	2															6	1	1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70033	Body	全身	Normal	3	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70033	Back	背部	Normal		1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70033	LeftLeg	左腿	Normal	3	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70033	LeftHand	左手	Normal	3	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70033	RightLeg	右腿	Normal	3	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70033	RightHand	右手	Normal	3	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70033	Tail	尾部（尻尾）	Normal	3	1	2															6	1	1	1	1	0	0	0	0	0		0																																											
70034	WholeBody	全身	Normal			2																																																																					
70034	Head	头部	Normal	3	1	2															2	1	1	1	1	0	0	0	0	0		6	1	1	1	1	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0		0
70034	Body	全身	Normal	3	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70034	LeftFoot	左腿	Normal	3	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70034	LeftHand	左手	Normal	3	1	2	6	1													6	1	1	1	1	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0		0
70034	RightFoot	右腿	Normal	3	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70034	RightHand	右手	Normal	3	1	2	6	1													6	1	1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70034	Tail	尾部（尻尾）	Normal	3	1	2																																																																					
70035	WholeBody	全身	Normal			2																																																																					
70035	Head	头部	Normal	5	1	2															6	1	1	1	1	0	0	0	0	0																																													
70035	LeftLeg	左（前）腿	Normal	5	1	2															0																																																						
70035	RightLeg	右（前）腿	Normal	5	1	2															0																																																						
70035	Tail	尾巴	Normal	4	1	2															0																																																						
70035	Wings	翼部	Normal	5	1	2															0																																																						
70035	Body	躯干（本体/胴体）	Normal	3	1	2															5	2	1	1	1	0	0	0	0	0																																													
70036	WholeBody	全身	Normal			2																																																																					
70036	Body	躯干（本体/胴体）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70037	WholeBody	全身	Normal			2																																																																					
70037	Body	躯干（本体/胴体）	Normal	1	1	2																																																																					
70037	Tail	尾部（尻尾）	Normal	1	1	2																																																																					
70038	WholeBody	全身	Normal			2																																																																					
70038	Body	躯干（本体/胴体）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70039	WholeBody	全身	Normal			2																																																																					
70039	Body	躯干（本体/胴体）	Normal	1	1	2																																																																					
70039	Head	头部	Normal	1	1	2																																																																					
70039	Tail	尾部（尻尾）	Normal	1	1	2																																																																					
70040	WholeBody	全身	Normal			2																																																																					
70040	Body	躯干（本体/胴体）	Normal		1	2	6	1																																																																			
70040	Head	头部	Normal	3	1	2																																																																					
70040	Tail	尾部（尻尾）	Normal		1	2																																																																					
70040	LeftLeg	左（前）腿	Normal		1	2	6	1																																																																			
70040	RightLeg	右（前）腿	Normal		1	2	6	1																																																																			
70041	WholeBody	全身	Normal			2																																																																					
70041	Head	头部	Normal	3	1	2															6	1	1	1	1	0	0	0	0	0		6	1	1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70041	Body	全身	Normal	3	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70041	LeftFoot	左腿	Normal	3	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70041	LeftHand	左手	Normal	3	1	2	6	1													6	1	1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70041	RightFoot	右腿	Normal	3	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70041	RightHand	右手	Normal	3	1	2	6	1													6	1	1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70041	Tail	尾部（尻尾）	Normal	3	1	2																																																																					
70051	WholeBody	全身	Normal			2																																																																					
70051	Body	躯干（本体/胴体）	Normal	0.2	1	2																																																																					
70052	WholeBody	全身	Normal			2																																																																					
70052	Body	躯干（本体/胴体）	Normal	0.2	1	2																																																																					
70053	WholeBody	全身	Normal			2																																																																					
70053	Body	躯干（本体/胴体）	Normal	0.2	1	2																																																																					
70054	WholeBody	全身	Normal			2																																																																					
70054	Body	躯干（本体/胴体）	Normal	0.2	1	2																																																																					
70055	WholeBody	全身	Normal																																																																								
70055	Body	身体	Normal																																																																								
70059	WholeBody	全身	Normal			2																																																																					
70059	Head	头部	Normal	4	1	2															10	1	1	1	1	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0		0
70059	Neck	颈部（首）	Normal		1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70059	Back	背部	Normal		1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70059	Body	躯干（本体/胴体）	Normal	4	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70059	Tail	尾部（尻尾）	Normal	4	1	2															18	1	0	1	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0		0
70059	LeftWing	左翼	Normal	4	1	2															6	1	1	1	1	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0		0
70059	RightWing	右翼	Normal	4	1	2															6	1	1	1	1	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0		0
70059	LeftLeg	左（前）腿	Normal	3	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70059	RightLeg	右（前）腿	Normal	3	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70061	WholeBody	全身	Normal		1	2															0		0	0	0	0	0	0	0	0		0		1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70061	Body	躯干（本体/胴体）	Normal	5	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70061	Tail	尾巴	Normal	2	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70061	Head	头部	Normal	5	1	2															0	2	1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70061	LeftFoot	左脚	Normal	5	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70061	LeftHand	左手	Normal	5	1	2															0	1	1	1	1	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0		0
70061	RightFoot	右脚	Normal	5	1	2	6	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70061	RightHand	右手	Normal	5	1	2															0	1	1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70062	Body	躯干（本体/胴体）	Normal																		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70063	Body	躯干（本体/胴体）	Normal																		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70064	Body	躯干（本体/胴体）	Normal																		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70066	Body	身体	Normal	1		2																																																																					
70068	WholeBody	全身	Normal			2																																																																					
70068	Head	头部	Normal	5	1	2															0		1	1	1	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70068	Body	全身	Normal	4	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70068	Back	背部	Normal		1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70068	LeftLeg	左腿	Normal	5	1	2	30	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70068	LeftHand	左手	Normal	5	1	2	30	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70068	RightLeg	右腿	Normal	5	1	2	30	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70068	RightHand	右手	Normal	5	1	2	30	1													0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70068	Tail	尾部（尻尾）	Normal	4	1	2															0		1	1	1	0	0	0	0	0		0																																											
70100	WholeBody	全身	Normal	1	1	2																																																																					
70123	WholeBody	全身	Normal			2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70123	Body	躯干（本体/胴体）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70123	Head	头部	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70123	Tail	尾部（尻尾）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70123	LeftLeg	左（前）腿	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70123	RightLeg	右（前）腿	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70123	LeftBackLeg	左后腿	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70123	RightBackLeg	右后腿	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70163	WholeBody	全身	Normal			2																																																																					
70163	Body	躯干（本体/胴体）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70163	Head	头部	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
70163	Tail	尾部（尻尾）	Normal	1	1	2															0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0		0
78010	WholeBody	全身	Normal	0.1	1	2																																																																					
78010	Body	躯干（本体/胴体）	Normal	0.1	1	2																																																																					
80011	WholeBody	全身	Normal	0.1	1	2																																																																					
80011	Body	躯干（本体/胴体）	Normal	0.1	1	2																																																																					
50162	WholeBody	全身	Normal			2																																																																					
50162	Body	身体	Normal	1		2																																																																					
