#TSV
#============Begin of sheet============
@Sheet=LevelInfo
LevelID	BGType	MapID	LevelMode	LevelName	UIShowLevelTarget	ShowMonsterName	ShowMonsterID	UIDropList	DailyFirstUIDropList	UIWarningDropList	UIEntrustNpc	LevelDesc	Difficulty	LevelLv	MonsterLv	IsStarHunt	关联活动ID	解锁类型	基本解锁条件类别	基本解锁条件参数	额外解锁条件1类别	额外解锁条件1参数1	额外解锁条件1参数2	额外解锁条件2类别	额外解锁条件2参数1	额外解锁条件2参数2	需求等级类别	需求等级参数	消耗狩猎券	支付契约金	额外需求条件类别	需求条件参数1	需求条件参数2	允许匹配的武器等级	允许匹配的防具等级总和	HunterBox	MonsterOverView	FinishCountDown	InitScore	BossID	WeatherID	QuestMode	逻辑关卡组ID	逻辑关卡组Name	monsterlevel_rule	BOSS_match	BOSS_攻击系数	BOSS_属性攻击系数	BOSS_HP系数	BOSS_等级浮动	小怪_match	小怪_攻击系数	小怪_属性攻击系数	小怪_HP系数	小怪_等级浮动	BOSS多人因子开关	小怪多人因子开关	BossPBMul	BossLBMul	BossFDMul	BossPoisonMul	BossParalysisMul	BossSleepMul	BossDynamiteMul	BossStunMul	BossPoisonOpen	BossParalysisOpen	BossSleepOpen	BossDynamiteisOpen	BossStunOpen	OffcerLv	OffcierHR	WarningGroupID	EnableLemonSystem	EnableSoulStone	DisableCatFood	BigRandLvMin	BigRandLvMax	BigRandWeaponLvMin	BigRandWeaponLvMax	BigRandArmorLvMin	BigRandArmorLvMax	WeaponLimit	狩猎包开关	解锁等级	需求玩家等级
10822	100357	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10823	100357	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10824	100357	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10825	100357	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10826	100357	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10827	100357	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10828	100357	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10829	100357	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10830	100357	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10831	100357	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10832	100357	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10833	100357	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10834	100357	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10835	100357	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10836	100357	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10837	100357	60219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10838	100357	60260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10839	100358	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10840	100358	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10841	100358	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10842	100358	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10843	100358	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10844	100358	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10845	100358	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10846	100358	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10847	100358	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10848	100358	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10849	100358	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10850	100358	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10851	100358	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10852	100358	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10853	100358	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10854	100358	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10855	100358	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10856	100358	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10857	100358	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10858	100358	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10859	100358	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10860	100358	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10861	100358	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10862	100358	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10863	100358	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10864	100358	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10865	100358	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10866	100358	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10867	100358	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10868	100358	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10869	100358	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10870	100358	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10871	100358	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10872	100358	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10873	100358	60219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10874	100358	60260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10875	100359	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10876	100359	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10877	100359	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10878	100359	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10879	100359	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10880	100359	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10881	100359	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10882	100359	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10883	100359	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10884	100359	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10885	100359	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10886	100359	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10887	100359	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10888	100359	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10889	100359	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10890	100359	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10891	100359	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10892	100359	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10893	100359	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10894	100359	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10895	100359	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10896	100359	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10897	100359	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10898	100359	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10899	100359	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10900	100359	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10901	100359	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10902	100359	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10903	100359	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10904	100359	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10905	100359	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10906	100359	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10907	100359	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10908	100359	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10909	100359	60219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10910	100359	60260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10911	100360	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10912	100360	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10913	100360	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10914	100360	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10915	100360	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10916	100360	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10917	100360	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10918	100360	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10919	100360	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10920	100360	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10921	100360	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10922	100360	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10923	100360	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10924	100360	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10925	100360	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10926	100360	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10927	100360	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10928	100360	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10929	100360	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10930	100360	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10931	100360	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10932	100360	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10933	100360	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10934	100360	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10935	100360	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10936	100360	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10937	100360	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10938	100360	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10939	100360	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10940	100360	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10941	100360	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10942	100360	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10943	100360	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10944	100360	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10945	100360	60219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10946	100360	60260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10947	100361	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10948	100361	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10949	100361	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10950	100361	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10951	100361	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10952	100361	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10953	100361	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10954	100361	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10955	100361	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10956	100361	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10957	100361	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10958	100361	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10959	100361	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10960	100361	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10961	100361	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10962	100361	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10963	100361	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10964	100361	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10965	100361	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10966	100361	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10967	100361	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10968	100361	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10969	100361	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10970	100361	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10971	100361	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10972	100361	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10973	100361	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10974	100361	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10975	100361	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10976	100361	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10977	100361	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10978	100361	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10979	100361	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10980	100361	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10981	100361	60219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10982	100361	60260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10983	100364	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10984	100451	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10985	100451	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10986	100451	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10987	100451	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10988	100451	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10989	100451	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10990	100451	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10991	100451	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10992	100451	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10993	100451	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10994	100451	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10995	100451	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10996	100451	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10997	100451	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10998	100451	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10999	100451	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11000	100451	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11001	100451	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11002	100451	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11003	100451	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11004	100451	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11005	100451	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11006	100451	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11007	100451	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11008	100451	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11009	100451	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11010	100451	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11011	100451	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11012	100451	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11013	100451	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11014	100451	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11015	100451	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11016	100451	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11017	100451	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11018	100451	60219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11019	100451	60260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11020	100452	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11021	100452	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11022	100452	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11023	100452	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11024	100452	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11025	100452	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11026	100452	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11027	100452	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11028	100452	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11029	100452	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11030	100452	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11031	100452	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11032	100452	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11033	100452	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11034	100452	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11035	100452	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11036	100452	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11037	100452	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11038	100452	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11039	100452	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11040	100452	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11041	100452	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11042	100452	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11043	100452	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11044	100452	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11045	100452	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11046	100452	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11047	100452	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11048	100452	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11049	100452	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11050	100452	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11051	100452	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11052	100452	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11053	100452	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11054	100452	60219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11055	100452	60260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11056	100453	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11057	100453	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11058	100453	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11059	100453	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11060	100453	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11061	100453	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11062	100453	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11063	100453	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11064	100453	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11065	100453	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11066	100453	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11067	100453	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11068	100453	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11069	100453	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11070	100453	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11071	100453	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11072	100453	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11073	100453	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11074	100453	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11075	100453	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11076	100453	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11077	100453	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11078	100453	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11079	100453	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11080	100453	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11081	100453	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11082	100453	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11083	100453	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11084	100453	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11085	100453	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11086	100453	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11087	100453	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11088	100453	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11089	100453	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11090	100453	60219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11091	100453	60260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11092	100454	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11093	100454	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11094	100454	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11095	100454	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11096	100454	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11097	100454	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11098	100454	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11099	100454	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11100	100454	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11101	100454	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11102	100454	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11103	100454	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11104	100454	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11105	100454	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11106	100454	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11107	100454	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11108	100454	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11109	100454	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11110	100454	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11111	100454	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11112	100454	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11113	100454	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11114	100454	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11115	100454	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11116	100454	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11117	100454	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11118	100454	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11119	100454	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11120	100454	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11121	100454	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11122	100454	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11123	100454	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11124	100454	60200	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11125	100454	60210	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11126	100454	60219	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11127	100454	60260	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11128	100455	60010	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11129	100455	60011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11130	100455	60018	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11131	100455	60019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11132	100455	60020	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11133	100455	60021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11134	100455	60030	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11135	100455	60031	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11136	100455	60040	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11137	100455	60041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11138	100455	60042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11139	100455	60050	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11140	100455	60060	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11141	100455	60070	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11142	100455	60071	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11143	100455	60080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11144	100455	60081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11145	100455	60090	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11146	100455	60099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11147	100455	60100	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11148	100455	60107	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11149	100455	60108	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11150	100455	60109	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11151	100455	60110	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11152	100455	60120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11153	100455	60129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11154	100455	60130	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11155	100455	60140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11156	100455	60150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11157	100455	60160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11158	100455	60170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11159	100455	60190	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
