#TSV
#============Begin of sheet============
@Sheet=Boss掉落
MonsterID	StrateID	MonsterLvMin	MonsterLvMax	PlayerLootChance	CatLootChance	ItemID	ItemAmountMin	ItemAmountMax	DeleteWhenFull	BuffID	RltvProp	BindType	艾露挖掘绑定类型	权重1	数量1min	数量1max	权重2	数量2min	数量2max	权重3	数量3min	数量3max	权重4	数量4min	数量4max	权重5	数量5min	数量5max
60280	3	0	100	LeftHand	1	22526	1	1	3	0																
60280	3	0	100	LeftHand	1	22529	1	1	3	100																
60280	3	0	100	RightHand	1	22522	1	1	3	0																
60280	3	0	100	RightHand	1	22523	1	1	3	0																
60280	3	0	100	RightHand	1	22524	1	1	3	0																
60280	3	0	100	RightHand	1	22525	1	1	3	0																
60280	3	0	100	RightHand	1	22526	1	1	3	0																
60280	3	0	100	RightHand	1	22529	1	1	3	100																
60280	3	0	100	Tail	1	22522	1	1	3	0																
60280	3	0	100	Tail	1	22523	1	1	3	0																
60280	3	0	100	Tail	1	22524	1	1	3	0																
60280	3	0	100	Tail	1	22525	1	1	3	0																
60280	3	0	100	Tail	1	22526	1	1	3	0																
60280	3	0	100	Tail	1	22528	1	1	3	100																
60280	4	0	200	Head	1	22522	1	1	3	0																
60280	4	0	200	Head	1	22523	1	1	3	0																
60280	4	0	200	Head	1	22524	1	1	3	0																
60280	4	0	200	Head	1	22525	1	1	3	0																
60280	4	0	200	Head	1	22526	1	1	3	0																
60280	4	0	200	Head	1	22527	1	1	3	100																
60280	4	0	200	LeftHand	1	22522	1	1	3	0																
60280	4	0	200	LeftHand	1	22523	1	1	3	0																
60280	4	0	200	LeftHand	1	22524	1	1	3	0																
60280	4	0	200	LeftHand	1	22525	1	1	3	0																
60280	4	0	200	LeftHand	1	22526	1	1	3	0																
60280	4	0	200	LeftHand	1	22529	1	1	3	100																
60280	4	0	200	RightHand	1	22522	1	1	3	0																
60280	4	0	200	RightHand	1	22523	1	1	3	0																
60280	4	0	200	RightHand	1	22524	1	1	3	0																
60280	4	0	200	RightHand	1	22525	1	1	3	0																
60280	4	0	200	RightHand	1	22526	1	1	3	0																
60280	4	0	200	RightHand	1	22529	1	1	3	100																
60280	4	0	200	Tail	1	22522	1	1	3	0																
60280	4	0	200	Tail	1	22523	1	1	3	0																
60280	4	0	200	Tail	1	22524	1	1	3	0																
60280	4	0	200	Tail	1	22525	1	1	3	0																
60280	4	0	200	Tail	1	22530	1	1	3	0																
60280	4	0	200	Tail	1	22528	1	1	3	100																
60282	1	0	100	Head	1	22522	1	1	3	0																
60282	1	0	100	Head	1	22523	1	1	3	0																
60282	1	0	100	Head	1	22524	1	1	3	0																
60282	1	0	100	Head	1	22525	1	1	3	0																
60282	1	0	100	Head	1	22526	1	1	3	0																
60282	1	0	100	Head	1	22529	1	1	3	100																
60282	1	0	100	LeftHand	1	22522	1	1	3	0																
60282	1	0	100	LeftHand	1	22523	1	1	3	0																
60282	1	0	100	LeftHand	1	22524	1	1	3	0																
60282	1	0	100	LeftHand	1	22525	1	1	3	0																
60282	1	0	100	LeftHand	1	22526	1	1	3	0																
60282	1	0	100	LeftHand	1	22527	1	1	3	100																
60282	1	0	100	RightHand	1	22522	1	1	3	0																
60282	1	0	100	RightHand	1	22523	1	1	3	0																
60282	1	0	100	RightHand	1	22524	1	1	3	0																
60282	1	0	100	RightHand	1	22525	1	1	3	0																
60282	1	0	100	RightHand	1	22526	1	1	3	0																
60282	1	0	100	RightHand	1	22527	1	1	3	100																
60282	1	0	100	Tail	1	22522	1	1	3	0																
60282	1	0	100	Tail	1	22523	1	1	3	0																
60282	1	0	100	Tail	1	22524	1	1	3	0																
60282	1	0	100	Tail	1	22525	1	1	3	0																
60282	1	0	100	Tail	1	22526	1	1	3	0																
60282	1	0	100	Tail	1	22528	1	1	3	100																
60282	2	0	100	Head	1	22075	1	1	3	0																
60282	2	0	100	Head	1	22076	1	1	3	0																
60282	2	0	100	Head	1	22077	1	1	3	0																
60282	2	0	100	Head	1	22078	1	1	3	0																
60282	2	0	100	Head	1	22079	1	1	3	0																
60282	2	0	100	Head	1	22082	1	1	3	100																
60282	2	0	100	LeftHand	1	22075	1	1	3	0																
60282	2	0	100	LeftHand	1	22076	1	1	3	0																
60282	2	0	100	LeftHand	1	22077	1	1	3	0																
60282	2	0	100	LeftHand	1	22078	1	1	3	0																
60282	2	0	100	LeftHand	1	22079	1	1	3	0																
60282	2	0	100	LeftHand	1	22080	1	1	3	100																
60282	2	0	100	RightHand	1	22075	1	1	3	0																
60282	2	0	100	RightHand	1	22076	1	1	3	0																
60282	2	0	100	RightHand	1	22077	1	1	3	0																
60282	2	0	100	RightHand	1	22078	1	1	3	0																
60282	2	0	100	RightHand	1	22079	1	1	3	0																
60282	2	0	100	RightHand	1	22080	1	1	3	100																
60282	2	0	100	Tail	1	22075	1	1	3	0																
60282	2	0	100	Tail	1	22076	1	1	3	0																
60282	2	0	100	Tail	1	22077	1	1	3	0																
60282	2	0	100	Tail	1	22078	1	1	3	0																
60282	2	0	100	Tail	1	22079	1	1	3	0																
60282	2	0	100	Tail	1	22081	1	1	3	100																
60282	3	0	100	Head	1	22522	1	1	3	0																
60282	3	0	100	Head	1	22523	1	1	3	0																
60282	3	0	100	Head	1	22524	1	1	3	0																
60282	3	0	100	Head	1	22525	1	1	3	0																
60282	3	0	100	Head	1	22526	1	1	3	0																
60282	3	0	100	Head	1	22527	1	1	3	100																
60282	3	0	100	LeftHand	1	22522	1	1	3	0																
60282	3	0	100	LeftHand	1	22523	1	1	3	0																
60282	3	0	100	LeftHand	1	22524	1	1	3	0																
60282	3	0	100	LeftHand	1	22525	1	1	3	0																
60282	3	0	100	LeftHand	1	22526	1	1	3	0																
60282	3	0	100	LeftHand	1	22529	1	1	3	100																
60282	3	0	100	RightHand	1	22522	1	1	3	0																
60282	3	0	100	RightHand	1	22523	1	1	3	0																
60282	3	0	100	RightHand	1	22524	1	1	3	0																
60282	3	0	100	RightHand	1	22525	1	1	3	0																
60282	3	0	100	RightHand	1	22526	1	1	3	0																
60282	3	0	100	RightHand	1	22529	1	1	3	100																
60282	3	0	100	Tail	1	22522	1	1	3	0																
60282	3	0	100	Tail	1	22523	1	1	3	0																
60282	3	0	100	Tail	1	22524	1	1	3	0																
60282	3	0	100	Tail	1	22525	1	1	3	0																
60282	3	0	100	Tail	1	22526	1	1	3	0																
60282	3	0	100	Tail	1	22528	1	1	3	100																
60282	4	0	200	Head	1	22522	1	1	3	0																
60282	4	0	200	Head	1	22523	1	1	3	0																
60282	4	0	200	Head	1	22524	1	1	3	0																
60282	4	0	200	Head	1	22525	1	1	3	0																
60282	4	0	200	Head	1	22526	1	1	3	0																
60282	4	0	200	Head	1	22527	1	1	3	100																
60282	4	0	200	LeftHand	1	22522	1	1	3	0																
60282	4	0	200	LeftHand	1	22523	1	1	3	0																
60282	4	0	200	LeftHand	1	22524	1	1	3	0																
60282	4	0	200	LeftHand	1	22525	1	1	3	0																
60282	4	0	200	LeftHand	1	22526	1	1	3	0																
60282	4	0	200	LeftHand	1	22529	1	1	3	100																
60282	4	0	200	RightHand	1	22522	1	1	3	0																
60282	4	0	200	RightHand	1	22523	1	1	3	0																
60282	4	0	200	RightHand	1	22524	1	1	3	0																
60282	4	0	200	RightHand	1	22525	1	1	3	0																
60282	4	0	200	RightHand	1	22526	1	1	3	0																
60282	4	0	200	RightHand	1	22529	1	1	3	100																
60282	4	0	200	Tail	1	22522	1	1	3	0																
60282	4	0	200	Tail	1	22523	1	1	3	0																
60282	4	0	200	Tail	1	22524	1	1	3	0																
60282	4	0	200	Tail	1	22525	1	1	3	0																
60282	4	0	200	Tail	1	22530	1	1	3	0																
60282	4	0	200	Tail	1	22528	1	1	3	100																
60350	4	0	200	Head	1	22992	1	1	3	0																
60350	4	0	200	Head	1	22993	1	1	3	0																
60350	4	0	200	Head	1	22994	1	1	3	0																
60350	4	0	200	Head	1	22995	1	1	3	0																
60350	4	0	200	Head	1	22996	1	1	3	0																
60350	4	0	200	Head	1	22997	1	1	3	100																
60480	1	0	100	Head	1	22652	1	1	3	0																
60480	1	0	100	Head	1	22653	1	1	3	0																
60480	1	0	100	Head	1	22654	1	1	3	0																
60480	1	0	100	Head	1	22655	1	1	3	0																
60480	1	0	100	Head	1	22656	1	1	3	0																
60480	1	0	100	Head	1	22657	1	1	3	100																
60480	1	0	100	LeftHand	1	22652	1	1	3	0																
60480	1	0	100	LeftHand	1	22653	1	1	3	0																
60480	1	0	100	LeftHand	1	22654	1	1	3	0																
60480	1	0	100	LeftHand	1	22655	1	1	3	0																
60480	1	0	100	LeftHand	1	22656	1	1	3	0																
60480	1	0	100	LeftHand	1	22658	1	1	3	100																
60480	1	0	100	RightHand	1	22652	1	1	3	0																
60480	1	0	100	RightHand	1	22653	1	1	3	0																
60480	1	0	100	RightHand	1	22654	1	1	3	0																
60480	1	0	100	RightHand	1	22655	1	1	3	0																
60480	1	0	100	RightHand	1	22656	1	1	3	0																
60480	1	0	100	RightHand	1	22658	1	1	3	100																
60480	1	0	100	Back	1	22652	1	1	3	0																
60480	1	0	100	Back	1	22653	1	1	3	0																
60480	1	0	100	Back	1	22654	1	1	3	0																
60480	1	0	100	Back	1	22655	1	1	3	0																
60480	1	0	100	Back	1	22656	1	1	3	0																
60480	1	0	100	Back	1	22659	1	1	3	100																
60480	1	0	100	Tail	1	22652	1	1	3	0																
60480	1	0	100	Tail	1	22653	1	1	3	0																
60480	1	0	100	Tail	1	22654	1	1	3	0																
60480	1	0	100	Tail	1	22655	1	1	3	0																
60480	1	0	100	Tail	1	22656	1	1	3	0																
60480	1	0	100	Tail	1	22660	1	1	3	100																
60480	2	0	100	Head	1	22101	1	1	3	0																
60480	2	0	100	Head	1	22102	1	1	3	0																
60480	2	0	100	Head	1	22103	1	1	3	0																
60480	2	0	100	Head	1	22104	1	1	3	0																
60480	2	0	100	Head	1	22105	1	1	3	0																
60480	2	0	100	Head	1	22106	1	1	3	100																
60480	2	0	100	LeftHand	2	22101	1	1	3	0																
60480	2	0	100	LeftHand	2	22102	1	1	3	0																
60480	2	0	100	LeftHand	2	22103	1	1	3	0																
60480	2	0	100	LeftHand	2	22104	1	1	3	0																
60480	2	0	100	LeftHand	2	22105	1	1	3	0																
60480	2	0	100	LeftHand	2	22107	1	1	3	100																
60480	2	0	100	RightHand	2	22101	1	1	3	0																
60480	2	0	100	RightHand	2	22102	1	1	3	0																
60480	2	0	100	RightHand	2	22103	1	1	3	0																
60480	2	0	100	RightHand	2	22104	1	1	3	0																
60480	2	0	100	RightHand	2	22105	1	1	3	0																
60480	2	0	100	RightHand	2	22107	1	1	3	100																
60480	2	0	100	Back	1	22101	1	1	3	0																
60480	2	0	100	Back	1	22102	1	1	3	0																
60480	2	0	100	Back	1	22103	1	1	3	0																
60480	2	0	100	Back	1	22104	1	1	3	0																
60480	2	0	100	Back	1	22105	1	1	3	0																
60480	2	0	100	Back	1	22108	1	1	3	100																
60480	2	0	100	Tail	1	22101	1	1	3	0																
60480	2	0	100	Tail	1	22102	1	1	3	0																
60480	2	0	100	Tail	1	22103	1	1	3	0																
60480	2	0	100	Tail	1	22104	1	1	3	0																
60480	2	0	100	Tail	1	22105	1	1	3	0																
60480	2	0	100	Tail	1	22109	1	1	3	100																
60480	3	0	100	Head	1	22652	1	1	3	0																
60480	3	0	100	Head	1	22653	1	1	3	0																
60480	3	0	100	Head	1	22654	1	1	3	0																
60480	3	0	100	Head	1	22655	1	1	3	0																
60480	3	0	100	Head	1	22656	1	1	3	0																
60480	3	0	100	Head	1	22657	1	1	3	100																
60480	3	0	100	LeftHand	1	22652	1	1	3	0																
60480	3	0	100	LeftHand	1	22653	1	1	3	0																
60480	3	0	100	LeftHand	1	22654	1	1	3	0																
60480	3	0	100	LeftHand	1	22655	1	1	3	0																
60480	3	0	100	LeftHand	1	22656	1	1	3	0																
60480	3	0	100	LeftHand	1	22658	1	1	3	100																
60480	3	0	100	RightHand	1	22652	1	1	3	0																
60480	3	0	100	RightHand	1	22653	1	1	3	0																
60480	3	0	100	RightHand	1	22654	1	1	3	0																
60480	3	0	100	RightHand	1	22655	1	1	3	0																
60480	3	0	100	RightHand	1	22656	1	1	3	0																
60480	3	0	100	RightHand	1	22658	1	1	3	100																
60480	3	0	100	Back	1	22652	1	1	3	0																
60480	3	0	100	Back	1	22653	1	1	3	0																
60480	3	0	100	Back	1	22654	1	1	3	0																
60480	3	0	100	Back	1	22655	1	1	3	0																
60480	3	0	100	Back	1	22656	1	1	3	0																
60480	3	0	100	Back	1	22659	1	1	3	100																
60480	3	0	100	Tail	1	22652	1	1	3	0																
60480	3	0	100	Tail	1	22653	1	1	3	0																
60480	3	0	100	Tail	1	22654	1	1	3	0																
60480	3	0	100	Tail	1	22655	1	1	3	0																
60480	3	0	100	Tail	1	22656	1	1	3	0																
60480	3	0	100	Tail	1	22660	1	1	3	100																
60480	4	0	200	Head	1	22652	1	1	3	0																
60480	4	0	200	Head	1	22653	1	1	3	0																
60480	4	0	200	Head	1	22654	1	1	3	0																
60480	4	0	200	Head	1	22655	1	1	3	0																
60480	4	0	200	Head	1	22656	1	1	3	0																
60480	4	0	200	Head	1	22657	1	1	3	100																
60480	4	0	200	LeftHand	1	22652	1	1	3	0																
60480	4	0	200	LeftHand	1	22653	1	1	3	0																
60480	4	0	200	LeftHand	1	22654	1	1	3	0																
60480	4	0	200	LeftHand	1	22655	1	1	3	0																
60480	4	0	200	LeftHand	1	22656	1	1	3	0																
60480	4	0	200	LeftHand	1	22658	1	1	3	100																
60480	4	0	200	RightHand	1	22652	1	1	3	0																
60480	4	0	200	RightHand	1	22653	1	1	3	0																
60480	4	0	200	RightHand	1	22654	1	1	3	0																
60480	4	0	200	RightHand	1	22655	1	1	3	0																
60480	4	0	200	RightHand	1	22656	1	1	3	0																
60480	4	0	200	RightHand	1	22658	1	1	3	100																
60480	4	0	200	Back	1	22652	1	1	3	0																
60480	4	0	200	Back	1	22653	1	1	3	0																
60480	4	0	200	Back	1	22654	1	1	3	0																
60480	4	0	200	Back	1	22655	1	1	3	0																
60480	4	0	200	Back	1	22656	1	1	3	0																
60480	4	0	200	Back	1	22659	1	1	3	100																
60480	4	0	200	Tail	1	22652	1	1	3	0																
60480	4	0	200	Tail	1	22653	1	1	3	0																
60480	4	0	200	Tail	1	22654	1	1	3	0																
60480	4	0	200	Tail	1	22655	1	1	3	0																
60480	4	0	200	Tail	1	22656	1	1	3	0																
60480	4	0	200	Tail	1	22660	1	1	3	100																
60481	3	0	200	Head	1	22710	1	1	3	0																
60481	3	0	200	Head	1	22711	1	1	3	0																
60481	3	0	200	Head	1	22712	1	1	3	0																
60481	3	0	200	Head	1	22713	1	1	3	0																
60481	3	0	200	Head	1	22714	1	1	3	0																
60481	3	0	200	Head	1	22715	1	1	3	100																
60481	3	0	200	LeftHand	1	22710	1	1	3	0																
60481	3	0	200	LeftHand	1	22711	1	1	3	0																
60481	3	0	200	LeftHand	1	22712	1	1	3	0																
60481	3	0	200	LeftHand	1	22713	1	1	3	0																
60481	3	0	200	LeftHand	1	22714	1	1	3	0																
60481	3	0	200	LeftHand	1	22716	1	1	3	100																
60481	3	0	200	RightHand	1	22710	1	1	3	0																
60481	3	0	200	RightHand	1	22711	1	1	3	0																
60481	3	0	200	RightHand	1	22712	1	1	3	0																
60481	3	0	200	RightHand	1	22713	1	1	3	0																
60481	3	0	200	RightHand	1	22714	1	1	3	0																
60481	3	0	200	RightHand	1	22716	1	1	3	100																
60481	3	0	200	Back	1	22710	1	1	3	0																
60481	3	0	200	Back	1	22711	1	1	3	0																
60481	3	0	200	Back	1	22712	1	1	3	0																
60481	3	0	200	Back	1	22713	1	1	3	0																
60481	3	0	200	Back	1	22714	1	1	3	0																
60481	3	0	200	Back	1	22717	1	1	3	100																
60481	3	0	200	Tail	1	22710	1	1	3	0																
60481	3	0	200	Tail	1	22711	1	1	3	0																
60481	3	0	200	Tail	1	22712	1	1	3	0																
60481	3	0	200	Tail	1	22713	1	1	3	0																
60481	3	0	200	Tail	1	22714	1	1	3	0																
60481	3	0	200	Tail	1	22718	1	1	3	100																
60481	4	0	200	Head	1	22710	1	1	3	0																
60481	4	0	200	Head	1	22711	1	1	3	0																
60481	4	0	200	Head	1	22712	1	1	3	0																
60481	4	0	200	Head	1	22713	1	1	3	0																
60481	4	0	200	Head	1	22714	1	1	3	0																
60481	4	0	200	Head	1	22715	1	1	3	100																
60481	4	0	200	LeftHand	1	22710	1	1	3	0																
60481	4	0	200	LeftHand	1	22711	1	1	3	0																
60481	4	0	200	LeftHand	1	22712	1	1	3	0																
60481	4	0	200	LeftHand	1	22713	1	1	3	0																
60481	4	0	200	LeftHand	1	22714	1	1	3	0																
60481	4	0	200	LeftHand	1	22716	1	1	3	100																
60481	4	0	200	RightHand	1	22710	1	1	3	0																
60481	4	0	200	RightHand	1	22711	1	1	3	0																
60481	4	0	200	RightHand	1	22712	1	1	3	0																
60481	4	0	200	RightHand	1	22713	1	1	3	0																
60481	4	0	200	RightHand	1	22714	1	1	3	0																
60481	4	0	200	RightHand	1	22716	1	1	3	100																
60481	4	0	200	Back	1	22710	1	1	3	0																
60481	4	0	200	Back	1	22711	1	1	3	0																
60481	4	0	200	Back	1	22712	1	1	3	0																
60481	4	0	200	Back	1	22713	1	1	3	0																
60481	4	0	200	Back	1	22714	1	1	3	0																
60481	4	0	200	Back	1	22717	1	1	3	100																
60481	4	0	200	Tail	1	22710	1	1	3	0																
60481	4	0	200	Tail	1	22711	1	1	3	0																
60481	4	0	200	Tail	1	22712	1	1	3	0																
60481	4	0	200	Tail	1	22713	1	1	3	0																
60481	4	0	200	Tail	1	22714	1	1	3	0																
60481	4	0	200	Tail	1	22718	1	1	3	100																
60490	1	0	100	Antennae1	1	22670	1	1	3	0																
60490	1	0	100	Antennae1	1	22671	1	1	3	0																
60490	1	0	100	Antennae1	1	22672	1	1	3	0																
60490	1	0	100	Antennae1	1	22673	1	1	3	0																
60490	1	0	100	Antennae1	1	22674	1	1	3	0																
60490	1	0	100	Antennae1	1	22675	1	1	3	100																
60490	1	0	100	Antennae1	2	22670	1	1	3	0																
60490	1	0	100	Antennae1	2	22671	1	1	3	0																
60490	1	0	100	Antennae1	2	22672	1	1	3	0																
60490	1	0	100	Antennae1	2	22673	1	1	3	0																
60490	1	0	100	Antennae1	2	22675	1	1	3	100																
60490	1	0	100	Antennae1	2	22676	1	1	3	100																
60490	2	0	100	Antennae1	1	22126	1	1	3	0																
60490	2	0	100	Antennae1	1	22127	1	1	3	0																
60490	2	0	100	Antennae1	1	22128	1	1	3	0																
60490	2	0	100	Antennae1	1	22129	1	1	3	0																
60490	2	0	100	Antennae1	1	22130	1	1	3	0																
60490	2	0	100	Antennae1	1	22131	1	1	3	100																
60490	2	0	100	Antennae1	2	22126	1	1	3	0																
60490	2	0	100	Antennae1	2	22127	1	1	3	0																
60490	2	0	100	Antennae1	2	22128	1	1	3	0																
60490	2	0	100	Antennae1	2	22129	1	1	3	0																
60490	2	0	100	Antennae1	2	22131	1	1	3	100																
60490	2	0	100	Antennae1	2	22132	1	1	3	100																
60490	3	0	100	Antennae1	1	22670	1	1	3	0																
60490	3	0	100	Antennae1	1	22671	1	1	3	0																
60490	3	0	100	Antennae1	1	22672	1	1	3	0																
60490	3	0	100	Antennae1	1	22673	1	1	3	0																
60490	3	0	100	Antennae1	1	22674	1	1	3	0																
60490	3	0	100	Antennae1	1	22675	1	1	3	100																
60490	3	0	100	Antennae1	2	22670	1	1	3	0																
60490	3	0	100	Antennae1	2	22671	1	1	3	0																
60490	3	0	100	Antennae1	2	22672	1	1	3	0																
60490	3	0	100	Antennae1	2	22673	1	1	3	0																
60490	3	0	100	Antennae1	2	22675	1	1	3	0																
60490	3	0	100	Antennae1	2	22676	1	1	3	100																
60490	4	0	200	Antennae1	1	22670	1	1	3	0																
60490	4	0	200	Antennae1	1	22671	1	1	3	0																
60490	4	0	200	Antennae1	1	22672	1	1	3	0																
60490	4	0	200	Antennae1	1	22673	1	1	3	0																
60490	4	0	200	Antennae1	1	22674	1	1	3	0																
60490	4	0	200	Antennae1	1	22675	1	1	3	100																
60490	4	0	200	Antennae1	2	22670	1	1	3	0																
60490	4	0	200	Antennae1	2	22671	1	1	3	0																
60490	4	0	200	Antennae1	2	22672	1	1	3	0																
60490	4	0	200	Antennae1	2	22673	1	1	3	0																
60490	4	0	200	Antennae1	2	22674	1	1	3	0																
60490	4	0	200	Antennae1	2	22676	1	1	3	100																
60491	4	0	200	Antennae1	1	22789	1	1	3	0																
60491	4	0	200	Antennae1	1	22790	1	1	3	0																
60491	4	0	200	Antennae1	1	22791	1	1	3	0																
60491	4	0	200	Antennae1	1	22792	1	1	3	0																
60491	4	0	200	Antennae1	1	22793	1	1	3	0																
60491	4	0	200	Antennae1	1	22794	1	1	3	100																
60491	4	0	200	Antennae1	2	22789	1	1	3	0																
60491	4	0	200	Antennae1	2	22790	1	1	3	0																
60491	4	0	200	Antennae1	2	22791	1	1	3	0																
60491	4	0	200	Antennae1	2	22792	1	1	3	0																
60491	4	0	200	Antennae1	2	22793	1	1	3	0																
60491	4	0	200	Antennae1	2	22795	1	1	3	100																
60211	1	0	100	Head	1	22616	1	1	3	0																
60211	1	0	100	Head	1	22617	1	1	3	0																
60211	1	0	100	Head	1	22618	1	1	3	0																
60211	1	0	100	Head	1	22619	1	1	3	0																
60211	1	0	100	Head	1	22620	1	1	3	0																
60211	1	0	100	Head	1	22621	1	1	3	100																
60211	1	0	100	LeftWing	1	22616	1	1	3	0																
60211	1	0	100	LeftWing	1	22617	1	1	3	0																
60211	1	0	100	LeftWing	1	22618	1	1	3	0																
60211	1	0	100	LeftWing	1	22619	1	1	3	0																
60211	1	0	100	LeftWing	1	22620	1	1	3	0																
60211	1	0	100	LeftWing	1	22623	1	1	3	100																
60211	1	0	100	RightWing	1	22616	1	1	3	0																
60211	1	0	100	RightWing	1	22617	1	1	3	0																
60211	1	0	100	RightWing	1	22618	1	1	3	0																
60211	1	0	100	RightWing	1	22619	1	1	3	0																
60211	1	0	100	RightWing	1	22620	1	1	3	0																
60211	1	0	100	RightWing	1	22623	1	1	3	100																
60211	1	0	100	Tail	1	22616	1	1	3	0																
60211	1	0	100	Tail	1	22617	1	1	3	0																
60211	1	0	100	Tail	1	22618	1	1	3	0																
60211	1	0	100	Tail	1	22619	1	1	3	0																
60211	1	0	100	Tail	1	22620	1	1	3	0																
60211	1	0	100	Tail	1	22622	1	1	3	100																
60211	2	0	100	Head	1	22148	1	1	3	0																
60211	2	0	100	Head	1	22149	1	1	3	0																
60211	2	0	100	Head	1	22150	1	1	3	0																
60211	2	0	100	Head	1	22054	1	1	3	0																
60211	2	0	100	Head	1	22152	1	1	3	0																
60211	2	0	100	Head	1	22153	1	1	3	100																
60211	2	0	100	LeftWing	1	22148	1	1	3	0																
60211	2	0	100	LeftWing	1	22149	1	1	3	0																
60211	2	0	100	LeftWing	1	22150	1	1	3	0																
60211	2	0	100	LeftWing	1	22054	1	1	3	0																
60211	2	0	100	LeftWing	1	22152	1	1	3	0																
60211	2	0	100	LeftWing	1	22155	1	1	3	100																
60211	2	0	100	RightWing	1	22148	1	1	3	0																
60211	2	0	100	RightWing	1	22149	1	1	3	0																
60211	2	0	100	RightWing	1	22150	1	1	3	0																
60211	2	0	100	RightWing	1	22054	1	1	3	0																
60211	2	0	100	RightWing	1	22152	1	1	3	0																
60211	2	0	100	RightWing	1	22155	1	1	3	100																
60211	2	0	100	Tail	1	22148	1	1	3	0																
60211	2	0	100	Tail	1	22149	1	1	3	0																
60211	2	0	100	Tail	1	22150	1	1	3	0																
60211	2	0	100	Tail	1	22054	1	1	3	0																
60211	2	0	100	Tail	1	22152	1	1	3	0																
60211	2	0	100	Tail	1	22154	1	1	3	100																
60211	3	0	100	Head	1	22616	1	1	3	0																
60211	3	0	100	Head	1	22617	1	1	3	0																
60211	3	0	100	Head	1	22618	1	1	3	0																
60211	3	0	100	Head	1	22619	1	1	3	0																
60211	3	0	100	Head	1	22620	1	1	3	0																
60211	3	0	100	Head	1	22621	1	1	3	100																
60211	3	0	100	LeftWing	1	22616	1	1	3	0																
60211	3	0	100	LeftWing	1	22617	1	1	3	0																
60211	3	0	100	LeftWing	1	22618	1	1	3	0																
60211	3	0	100	LeftWing	1	22619	1	1	3	0																
60211	3	0	100	LeftWing	1	22620	1	1	3	0																
60211	3	0	100	LeftWing	1	22623	1	1	3	100																
60211	3	0	100	RightWing	1	22616	1	1	3	0																
60211	3	0	100	RightWing	1	22617	1	1	3	0																
60211	3	0	100	RightWing	1	22618	1	1	3	0																
60211	3	0	100	RightWing	1	22619	1	1	3	0																
60211	3	0	100	RightWing	1	22620	1	1	3	0																
60211	3	0	100	RightWing	1	22623	1	1	3	100																
60211	3	0	100	Tail	1	22616	1	1	3	0																
60211	3	0	100	Tail	1	22617	1	1	3	0																
60211	3	0	100	Tail	1	22618	1	1	3	0																
60211	3	0	100	Tail	1	22619	1	1	3	0																
60211	3	0	100	Tail	1	22620	1	1	3	0																
60211	3	0	100	Tail	1	22622	1	1	3	100																
60211	4	0	200	Head	1	22616	1	1	3	0																
60211	4	0	200	Head	1	22617	1	1	3	0																
60211	4	0	200	Head	1	22618	1	1	3	0																
60211	4	0	200	Head	1	22619	1	1	3	0																
60211	4	0	200	Head	1	22620	1	1	3	0																
60211	4	0	200	Head	1	22621	1	1	3	100																
60211	4	0	200	LeftWing	1	22616	1	1	3	0																
60211	4	0	200	LeftWing	1	22617	1	1	3	0																
60211	4	0	200	LeftWing	1	22618	1	1	3	0																
60211	4	0	200	LeftWing	1	22619	1	1	3	0																
60211	4	0	200	LeftWing	1	22620	1	1	3	0																
60211	4	0	200	LeftWing	1	22623	1	1	3	100																
60211	4	0	200	RightWing	1	22616	1	1	3	0																
60211	4	0	200	RightWing	1	22617	1	1	3	0																
60211	4	0	200	RightWing	1	22618	1	1	3	0																
60211	4	0	200	RightWing	1	22619	1	1	3	0																
60211	4	0	200	RightWing	1	22620	1	1	3	0																
60211	4	0	200	RightWing	1	22623	1	1	3	100																
60211	4	0	200	Tail	1	22616	1	1	3	0																
60211	4	0	200	Tail	1	22617	1	1	3	0																
60211	4	0	200	Tail	1	22618	1	1	3	0																
60211	4	150	200	Tail	1	23119	1	1	3	0																
60211	4	0	200	Tail	1	22607	1	1	3	0																
60211	4	0	200	Tail	1	22622	1	1	3	100																
60251	1	0	100	Head	1	22570	1	1	3	0																
60251	1	0	100	Head	1	22571	1	1	3	0																
60251	1	0	100	Head	1	22572	1	1	3	0																
60251	1	0	100	Head	1	22573	1	1	3	0																
60251	1	0	100	Head	1	22574	1	1	3	0																
60251	1	0	100	Head	1	22575	1	1	3	100																
60251	1	0	100	LeftWing	1	22570	1	1	3	0																
60251	1	0	100	LeftWing	1	22571	1	1	3	0																
60251	1	0	100	LeftWing	1	22572	1	1	3	0																
60251	1	0	100	LeftWing	1	22573	1	1	3	0																
60251	1	0	100	LeftWing	1	22574	1	1	3	0																
60251	1	0	100	LeftWing	1	22577	1	1	3	100																
60251	1	0	100	RightWing	1	22570	1	1	3	0																
60251	1	0	100	RightWing	1	22571	1	1	3	0																
60251	1	0	100	RightWing	1	22572	1	1	3	0																
60251	1	0	100	RightWing	1	22573	1	1	3	0																
60251	1	0	100	RightWing	1	22574	1	1	3	0																
60251	1	0	100	RightWing	1	22577	1	1	3	100																
60251	1	0	100	Tail	1	22570	1	1	3	0																
60251	1	0	100	Tail	1	22571	1	1	3	0																
60251	1	0	100	Tail	1	22572	1	1	3	0																
60251	1	0	100	Tail	1	22573	1	1	3	0																
60251	1	0	100	Tail	1	22574	1	1	3	0																
60251	1	0	100	Tail	1	22576	1	1	3	100																
