#TSV
#============Begin of sheet============
@Sheet=激活条件组
激活条件组ID	激活条件集ID	相对概率
5	20	-6	-1	0	8	0	0	0	0
5	21	-6	-1	0	8	0	0	0	0
5	22	-2	-1	0	8	0	0	0	0
5	23	-7	-1	0	8	0	0	0	0
5	25	-2	-1	0	8	0	0	0	0
5	26	-2	-1	0	8	0	0	0	0
5	27	-2	-1	0	8	0	0	0	0
5	29	-2	-1	0	8	0	0	0	0
5	31	-7	-1	0	8	0	0	0	0
5	32	-2	-1	0	8	0	0	0	0
5	35	-2	-1	0	8	0	0	0	0
5	36	-6	-1	0	8	0	0	0	0
5	38	-7	-1	0	8	0	0	0	0
5	39	-3	-1	0	8	0	0	0	0
5	40	-5	-1	0	8	0	0	0	0
5	41	-4	-1	0	8	0	0	0	0
5	42	-7	-1	0	8	0	0	0	0
5	43	-6	-1	0	8	0	0	0	0
5	44	-6	-1	0	8	0	0	0	0
5	45	-6	-1	0	8	0	0	0	0
5	48	-7	-1	0	8	0	0	0	0
5	49	-2	-1	0	8	0	0	0	0
5	50	-2	-1	0	8	0	0	0	0
5	53	-2	-1	0	8	0	0	0	0
5	54	-2	-1	0	8	0	0	0	0
5	56	-2	-1	0	8	0	0	0	0
5	57	-2	-1	0	8	0	0	0	0
5	58	-7	-1	0	8	0	0	0	0
5	60	-7	-1	0	8	0	0	0	0
5	61	-6	-1	0	8	0	0	0	0
5	62	-2	-1	0	8	0	0	0	0
5	65	-2	-1	0	8	0	0	0	0
5	66	-6	-1	0	8	0	0	0	0
5	69	-2	-1	0	8	0	0	0	0
5	71	-7	-1	0	8	0	0	0	0
5	83	-2	-1	0	8	0	0	0	0
5	84	-2	-1	0	8	0	0	0	0
5	85	-6	-1	0	8	0	0	0	0
5	86	-7	-1	0	8	0	0	0	0
5	109	-1	-1	0	8	0	0	0	0
5	110	-7	-1	0	8	0	0	0	0
5	111	-2	-1	0	8	0	0	0	0
5	112	-1	-1	0	8	0	0	0	0
5	113	-6	-1	0	8	0	0	0	0
5	114	-6	-1	0	8	0	0	0	0
5	115	-6	-1	0	8	0	0	0	0
5	116	-6	-1	0	8	0	0	0	0
5	117	-6	-1	0	8	0	0	0	0
5	118	-2	-1	0	8	0	0	0	0
5	119	-7	-1	0	8	0	0	0	0
5	123	-2	-1	0	8	0	0	0	0
5	124	-7	-1	0	8	0	0	0	0
5	127	-2	-1	0	8	0	0	0	0
5	128	-7	-1	0	8	0	0	0	0
5	129	-2	-1	0	8	0	0	0	0
5	130	-2	-1	0	8	0	0	0	0
5	131	-2	-1	0	8	0	0	0	0
5	132	-7	-1	0	8	0	0	0	0
5	133	-2	-1	0	8	0	0	0	0
5	135	-7	-1	0	8	0	0	0	0
5	75	-2	-1	0	8	0	0	0	0
5	76	-2	-1	0	8	0	0	0	0
5	77	-2	-1	0	8	0	0	0	0
5	78	-2	-1	0	8	0	0	0	0
5	79	-2	-1	0	8	0	0	0	0
5	80	-2	-1	0	8	0	0	0	0
6	1	1	8	0	5	0	0	0	0
6	2	1	8	0	5	0	0	0	0
6	3	1	8	0	5	0	0	0	0
6	5	1	4	0	6	0	0	0	0
6	55	1	5	0	5	0	0	0	0
6	7	1	10	0	4	0	0	0	0
6	9	1	10	0	4	0	0	0	0
6	10	1	10	0	4	0	0	0	0
6	11	1	8	0	5	0	0	0	0
6	13	1	8	0	5	0	0	0	0
6	14	1	8	0	5	0	0	0	0
6	15	1	8	0	5	0	0	0	0
6	16	1	8	0	5	0	0	0	0
6	17	1	8	0	5	0	0	0	0
6	18	1	8	0	5	0	0	0	0
6	19	1	10	0	4	0	0	0	0
6	20	1	8	0	5	0	0	0	0
6	21	1	8	0	5	0	0	0	0
6	22	1	3	0	6	0	0	0	0
6	23	1	6	0	4	0	0	0	0
6	25	1	3	0	6	0	0	0	0
6	26	1	4	0	5	0	0	0	0
6	27	1	2	0	6	0	0	0	0
6	29	1	3	0	6	0	0	0	0
6	31	1	8	0	4	0	0	0	0
6	32	1	5	0	5	0	0	0	0
6	35	1	5	0	5	0	0	0	0
6	36	1	5	0	5	0	0	0	0
6	39	1	4	0	6	0	0	0	0
6	40	1	4	0	6	0	0	0	0
6	41	1	4	0	6	0	0	0	0
6	43	1	5	0	5	0	0	0	0
6	44	1	5	0	5	0	0	0	0
6	45	1	5	0	5	0	0	0	0
6	49	1	3	0	6	0	0	0	0
6	50	1	5	0	5	0	0	0	0
6	53	1	5	0	5	0	0	0	0
6	54	1	5	0	5	0	0	0	0
6	56	1	5	0	5	0	0	0	0
6	57	1	5	0	5	0	0	0	0
6	61	1	5	0	5	0	0	0	0
6	62	1	3	0	6	0	0	0	0
6	65	1	2	0	6	0	0	0	0
6	66	1	10	0	5	0	0	0	0
6	69	1	3	0	6	0	0	0	0
6	83	1	5	0	5	0	0	0	0
6	84	1	5	0	5	0	0	0	0
6	109	1	1	0	7	0	0	0	0
6	111	1	2	0	5	0	0	0	0
6	112	1	2	0	7	0	0	0	0
6	113	1	9	0	5	0	0	0	0
6	114	1	9	0	5	0	0	0	0
6	115	1	9	0	5	0	0	0	0
6	116	1	9	0	5	0	0	0	0
6	117	1	9	0	5	0	0	0	0
6	118	1	5	0	8	0	0	0	0
6	119	1	6	0	4	0	0	0	0
6	123	1	5	0	5	0	0	0	0
6	127	1	5	0	8	0	0	0	0
6	129	1	2	0	6	0	0	0	0
6	130	1	2	0	6	0	0	0	0
6	131	1	3	0	5	0	0	0	0
6	132	1	7	0	4	0	0	0	0
6	133	1	7	0	5	0	0	0	0
6	135	1	6	0	4	0	0	0	0
6	75	1	2	0	6	0	0	0	0
6	76	1	3	0	6	0	0	0	0
6	77	1	3	0	6	0	0	0	0
6	78	1	2	0	6	0	0	0	0
6	79	1	4	0	6	0	0	0	0
6	80	1	3	0	6	0	0	0	0
7	1	-3	-1	0	8	0	0	0	0
7	2	-3	-1	0	8	0	0	0	0
7	3	-3	-1	0	8	0	0	0	0
7	5	-1	-1	0	8	0	0	0	0
7	55	-1	-1	0	8	0	0	0	0
7	7	-4	-1	0	8	0	0	0	0
7	9	-4	-1	0	8	0	0	0	0
7	10	-4	-1	0	8	0	0	0	0
7	11	-3	-1	0	8	0	0	0	0
7	13	-3	-1	0	8	0	0	0	0
7	14	-3	-1	0	8	0	0	0	0
7	15	-3	-1	0	8	0	0	0	0
7	16	-3	-1	0	8	0	0	0	0
7	17	-3	-1	0	8	0	0	0	0
7	18	-3	-1	0	8	0	0	0	0
7	19	-4	-1	0	8	0	0	0	0
7	20	-3	-1	0	8	0	0	0	0
7	21	-3	-1	0	8	0	0	0	0
7	22	-1	-1	0	8	0	0	0	0
7	23	-4	-1	0	8	0	0	0	0
7	25	-1	-1	0	8	0	0	0	0
7	26	-1	-1	0	8	0	0	0	0
7	27	-1	-1	0	8	0	0	0	0
7	29	-1	-1	0	8	0	0	0	0
7	31	-4	-1	0	8	0	0	0	0
7	32	-1	-1	0	8	0	0	0	0
7	35	-1	-1	0	8	0	0	0	0
7	36	-3	-1	0	8	0	0	0	0
7	38	-4	-1	0	8	0	0	0	0
7	39	-1	-1	0	8	0	0	0	0
7	40	-1	-1	0	8	0	0	0	0
7	41	-1	-1	0	8	0	0	0	0
7	42	-4	-1	0	8	0	0	0	0
7	43	-3	-1	0	8	0	0	0	0
7	44	-3	-1	0	8	0	0	0	0
7	45	-3	-1	0	8	0	0	0	0
7	48	-4	-1	0	8	0	0	0	0
7	49	-1	-1	0	8	0	0	0	0
7	50	-1	-1	0	8	0	0	0	0
7	53	-1	-1	0	8	0	0	0	0
7	54	-1	-1	0	8	0	0	0	0
7	56	-1	-1	0	8	0	0	0	0
7	57	-1	-1	0	8	0	0	0	0
7	58	-4	-1	0	8	0	0	0	0
7	60	-4	-1	0	8	0	0	0	0
7	61	-3	-1	0	8	0	0	0	0
7	62	-1	-1	0	8	0	0	0	0
7	65	-1	-1	0	8	0	0	0	0
7	66	-2	-1	0	8	0	0	0	0
7	69	-1	-1	0	8	0	0	0	0
7	71	-4	-1	0	8	0	0	0	0
7	83	-1	-1	0	8	0	0	0	0
7	84	-1	-1	0	8	0	0	0	0
7	85	-4	-1	0	8	0	0	0	0
7	86	-4	-1	0	8	0	0	0	0
7	110	-4	-1	0	8	0	0	0	0
7	111	-1	-1	0	8	0	0	0	0
7	113	-2	-1	0	8	0	0	0	0
7	114	-2	-1	0	8	0	0	0	0
7	115	-2	-1	0	8	0	0	0	0
7	116	-2	-1	0	8	0	0	0	0
7	117	-2	-1	0	8	0	0	0	0
7	118	-1	-1	0	8	0	0	0	0
7	119	-4	-1	0	8	0	0	0	0
7	123	-1	-1	0	8	0	0	0	0
7	124	-4	-1	0	8	0	0	0	0
7	127	-1	-1	0	8	0	0	0	0
7	128	-4	-1	0	8	0	0	0	0
7	129	-1	-1	0	8	0	0	0	0
7	130	-1	-1	0	8	0	0	0	0
7	131	-1	-1	0	8	0	0	0	0
7	132	-4	-1	0	8	0	0	0	0
7	133	-1	-1	0	8	0	0	0	0
7	135	-4	-1	0	8	0	0	0	0
7	75	-1	-1	0	8	0	0	0	0
7	76	-1	-1	0	8	0	0	0	0
7	77	-1	-1	0	8	0	0	0	0
7	78	-1	-1	0	8	0	0	0	0
7	79	-1	-1	0	8	0	0	0	0
7	80	-1	-1	0	8	0	0	0	0
8	1	1	10	0	5	0	0	0	0
8	2	1	10	0	5	0	0	0	0
8	3	1	10	0	5	0	0	0	0
8	5	1	5	0	6	0	0	0	0
8	55	1	5	0	5	0	0	0	0
8	7	1	10	0	4	0	0	0	0
8	9	1	10	0	4	0	0	0	0
8	10	1	10	0	4	0	0	0	0
8	11	1	9	0	5	0	0	0	0
8	13	1	8	0	5	0	0	0	0
8	14	1	8	0	5	0	0	0	0
8	15	1	8	0	5	0	0	0	0
8	16	1	8	0	5	0	0	0	0
8	17	1	8	0	5	0	0	0	0
8	19	1	10	0	4	0	0	0	0
8	22	1	4	0	6	0	0	0	0
8	23	1	7	0	4	0	0	0	0
8	25	1	4	0	6	0	0	0	0
8	26	1	5	0	5	0	0	0	0
8	27	1	4	0	6	0	0	0	0
8	29	1	4	0	6	0	0	0	0
8	32	1	6	0	5	0	0	0	0
8	35	1	6	0	5	0	0	0	0
8	36	1	6	0	5	0	0	0	0
8	39	1	5	0	6	0	0	0	0
8	40	1	5	0	6	0	0	0	0
8	41	1	5	0	6	0	0	0	0
8	43	1	5	0	5	0	0	0	0
8	44	1	6	0	5	0	0	0	0
8	45	1	6	0	5	0	0	0	0
8	49	1	4	0	6	0	0	0	0
8	50	1	5	0	5	0	0	0	0
8	53	1	6	0	5	0	0	0	0
8	54	1	5	0	5	0	0	0	0
8	56	1	6	0	5	0	0	0	0
8	57	1	6	0	5	0	0	0	0
8	61	1	6	0	5	0	0	0	0
8	62	1	4	0	6	0	0	0	0
8	65	1	4	0	6	0	0	0	0
8	66	1	10	0	5	0	0	0	0
8	69	1	4	0	6	0	0	0	0
8	83	1	5	0	5	0	0	0	0
8	84	1	5	0	5	0	0	0	0
8	109	1	2	0	7	0	0	0	0
8	111	1	3	0	5	0	0	0	0
8	112	1	3	0	7	0	0	0	0
8	113	1	11	0	5	0	0	0	0
8	114	1	11	0	5	0	0	0	0
8	115	1	11	0	5	0	0	0	0
8	116	1	11	0	5	0	0	0	0
8	117	1	11	0	5	0	0	0	0
8	118	1	5	0	8	0	0	0	0
8	119	1	6	0	4	0	0	0	0
8	123	1	6	0	5	0	0	0	0
8	127	1	5	0	8	0	0	0	0
8	129	1	4	0	6	0	0	0	0
8	130	1	3	0	6	0	0	0	0
8	131	1	4	0	5	0	0	0	0
8	132	1	8	0	4	0	0	0	0
8	133	1	8	0	5	0	0	0	0
8	135	1	8	0	4	0	0	0	0
8	75	1	3	0	6	0	0	0	0
8	76	1	4	0	6	0	0	0	0
8	77	1	4	0	6	0	0	0	0
8	78	1	3	0	6	0	0	0	0
8	79	1	5	0	6	0	0	0	0
8	80	1	4	0	6	0	0	0	0
9	1	-1	-1	0	8	0	0	0	0
9	2	-1	-1	0	8	0	0	0	0
9	3	-1	-1	0	8	0	0	0	0
9	55	-1	-1	0	8	0	0	0	0
9	7	-2	-1	0	8	0	0	0	0
9	9	-2	-1	0	8	0	0	0	0
9	10	-2	-1	0	8	0	0	0	0
9	11	-1	-1	0	8	0	0	0	0
9	13	-1	-1	0	8	0	0	0	0
9	14	-1	-1	0	8	0	0	0	0
9	15	-1	-1	0	8	0	0	0	0
9	16	-1	-1	0	8	0	0	0	0
9	17	-1	-1	0	8	0	0	0	0
9	18	-1	-1	0	8	0	0	0	0
9	19	-2	-1	0	8	0	0	0	0
9	20	-1	-1	0	8	0	0	0	0
9	21	-1	-1	0	8	0	0	0	0
9	23	-2	-1	0	8	0	0	0	0
9	26	-1	-1	0	8	0	0	0	0
9	31	-2	-1	0	8	0	0	0	0
9	32	-1	-1	0	8	0	0	0	0
9	35	-1	-1	0	8	0	0	0	0
9	36	-1	-1	0	8	0	0	0	0
9	38	-2	-1	0	8	0	0	0	0
9	42	-2	-1	0	8	0	0	0	0
9	43	-1	-1	0	8	0	0	0	0
9	44	-1	-1	0	8	0	0	0	0
9	45	-1	-1	0	8	0	0	0	0
9	48	-2	-1	0	8	0	0	0	0
9	50	-1	-1	0	8	0	0	0	0
9	53	-1	-1	0	8	0	0	0	0
9	54	-1	-1	0	8	0	0	0	0
9	56	-1	-1	0	8	0	0	0	0
9	57	-1	-1	0	8	0	0	0	0
9	58	-2	-1	0	8	0	0	0	0
9	60	-2	-1	0	8	0	0	0	0
9	61	-1	-1	0	8	0	0	0	0
9	66	-1	-1	0	8	0	0	0	0
9	71	-2	-1	0	8	0	0	0	0
9	83	-1	-1	0	8	0	0	0	0
9	84	-1	-1	0	8	0	0	0	0
9	85	-2	-1	0	8	0	0	0	0
9	86	-2	-1	0	8	0	0	0	0
9	110	-2	-1	0	8	0	0	0	0
9	111	-1	-1	0	8	0	0	0	0
9	113	-1	-1	0	8	0	0	0	0
9	114	-1	-1	0	8	0	0	0	0
9	115	-1	-1	0	8	0	0	0	0
9	116	-1	-1	0	8	0	0	0	0
9	117	-1	-1	0	8	0	0	0	0
9	118	-1	-1	0	8	0	0	0	0
9	119	-2	-1	0	8	0	0	0	0
9	123	-1	-1	0	8	0	0	0	0
9	124	-2	-1	0	8	0	0	0	0
9	127	-1	-1	0	8	0	0	0	0
9	128	-2	-1	0	8	0	0	0	0
9	131	-1	-1	0	8	0	0	0	0
9	132	-2	-1	0	8	0	0	0	0
9	135	-2	-1	0	8	0	0	0	0
10	1	1	12	0	5	0	0	0	0
10	2	1	8	0	5	0	0	0	0
10	3	1	12	0	5	0	0	0	0
10	5	1	4	0	6	0	0	0	0
10	55	1	6	0	5	0	0	0	0
10	7	1	12	0	4	0	0	0	0
10	10	1	9	0	4	0	0	0	0
10	11	1	10	0	5	0	0	0	0
10	13	1	11	0	5	0	0	0	0
10	14	1	11	0	5	0	0	0	0
10	15	1	11	0	5	0	0	0	0
10	16	1	11	0	5	0	0	0	0
10	17	1	11	0	5	0	0	0	0
10	19	1	12	0	4	0	0	0	0
10	22	1	5	0	6	0	0	0	0
10	23	1	7	0	4	0	0	0	0
10	25	1	5	0	6	0	0	0	0
10	26	1	5	0	5	0	0	0	0
10	27	1	5	0	6	0	0	0	0
10	29	1	5	0	6	0	0	0	0
10	31	1	8	0	4	0	0	0	0
10	32	1	5	0	5	0	0	0	0
10	35	1	6	0	5	0	0	0	0
10	36	1	6	0	5	0	0	0	0
10	39	1	6	0	6	0	0	0	0
10	40	1	6	0	6	0	0	0	0
10	41	1	6	0	6	0	0	0	0
10	43	1	6	0	5	0	0	0	0
10	44	1	6	0	5	0	0	0	0
10	45	1	6	0	5	0	0	0	0
10	49	1	5	0	6	0	0	0	0
10	50	1	6	0	5	0	0	0	0
10	53	1	6	0	5	0	0	0	0
10	54	1	6	0	5	0	0	0	0
10	56	1	6	0	5	0	0	0	0
10	57	1	6	0	5	0	0	0	0
10	61	1	6	0	5	0	0	0	0
10	62	1	5	0	6	0	0	0	0
10	65	1	5	0	6	0	0	0	0
10	66	1	10	0	5	0	0	0	0
10	69	1	5	0	6	0	0	0	0
10	83	1	6	0	5	0	0	0	0
10	84	1	6	0	5	0	0	0	0
10	109	1	3	0	7	0	0	0	0
10	111	1	4	0	5	0	0	0	0
10	112	1	5	0	7	0	0	0	0
10	113	1	12	0	5	0	0	0	0
10	114	1	12	0	5	0	0	0	0
10	115	1	12	0	5	0	0	0	0
10	116	1	12	0	5	0	0	0	0
10	117	1	12	0	5	0	0	0	0
10	118	1	6	0	8	0	0	0	0
10	119	1	6	0	4	0	0	0	0
10	123	1	6	0	5	0	0	0	0
10	127	1	6	0	8	0	0	0	0
10	129	1	5	0	6	0	0	0	0
10	130	1	4	0	6	0	0	0	0
10	131	1	4	0	5	0	0	0	0
10	133	1	10	0	5	0	0	0	0
10	75	1	4	0	6	0	0	0	0
10	76	1	5	0	6	0	0	0	0
10	77	1	5	0	6	0	0	0	0
10	78	1	3	0	6	0	0	0	0
10	79	1	6	0	6	0	0	0	0
10	80	1	4	0	6	0	0	0	0
11	7	-1	-1	0	8	0	0	0	0
11	9	-1	-1	0	8	0	0	0	0
11	10	-1	-1	0	8	0	0	0	0
11	19	-1	-1	0	8	0	0	0	0
11	23	-1	-1	0	8	0	0	0	0
11	31	-1	-1	0	8	0	0	0	0
11	38	-1	-1	0	8	0	0	0	0
11	42	-1	-1	0	8	0	0	0	0
11	48	-1	-1	0	8	0	0	0	0
11	58	-1	-1	0	8	0	0	0	0
11	60	-1	-1	0	8	0	0	0	0
11	71	-1	-1	0	8	0	0	0	0
11	85	-1	-1	0	8	0	0	0	0
11	86	-1	-1	0	8	0	0	0	0
11	110	-1	-1	0	8	0	0	0	0
11	119	-1	-1	0	8	0	0	0	0
11	124	-1	-1	0	8	0	0	0	0
11	128	-1	-1	0	8	0	0	0	0
11	132	-1	-1	0	8	0	0	0	0
11	135	-1	-1	0	8	0	0	0	0
12	1	1	12	0	5	0	0	0	0
12	2	1	8	0	5	0	0	0	0
12	3	1	12	0	5	0	0	0	0
12	5	1	5	0	6	0	0	0	0
12	55	1	7	0	5	0	0	0	0
12	11	1	10	0	5	0	0	0	0
12	13	1	12	0	5	0	0	0	0
12	14	1	12	0	5	0	0	0	0
12	15	1	12	0	5	0	0	0	0
12	16	1	12	0	5	0	0	0	0
12	17	1	12	0	5	0	0	0	0
12	22	1	5	0	6	0	0	0	0
12	25	1	6	0	6	0	0	0	0
12	26	1	5	0	5	0	0	0	0
12	27	1	6	0	6	0	0	0	0
12	29	1	5	0	6	0	0	0	0
12	32	1	6	0	5	0	0	0	0
12	35	1	6	0	5	0	0	0	0
12	36	1	6	0	5	0	0	0	0
12	39	1	6	0	6	0	0	0	0
12	40	1	6	0	6	0	0	0	0
12	41	1	6	0	6	0	0	0	0
12	49	1	6	0	6	0	0	0	0
12	50	1	6	0	5	0	0	0	0
12	53	1	6	0	5	0	0	0	0
12	54	1	6	0	5	0	0	0	0
12	56	1	6	0	5	0	0	0	0
12	57	1	5	0	5	0	0	0	0
12	61	1	5	0	5	0	0	0	0
12	62	1	6	0	6	0	0	0	0
12	65	1	6	0	6	0	0	0	0
12	69	1	6	0	6	0	0	0	0
12	83	1	6	0	5	0	0	0	0
12	84	1	6	0	5	0	0	0	0
12	109	1	4	0	7	0	0	0	0
12	111	1	5	0	5	0	0	0	0
12	112	1	6	0	7	0	0	0	0
12	118	1	6	0	8	0	0	0	0
12	119	1	8	0	4	0	0	0	0
12	123	1	6	0	5	0	0	0	0
12	127	1	6	0	8	0	0	0	0
12	129	1	6	0	6	0	0	0	0
12	130	1	5	0	6	0	0	0	0
12	131	1	5	0	5	0	0	0	0
12	133	1	12	0	5	0	0	0	0
12	75	1	5	0	6	0	0	0	0
12	76	1	6	0	6	0	0	0	0
12	77	1	6	0	6	0	0	0	0
12	78	1	4	0	6	0	0	0	0
12	79	1	6	0	6	0	0	0	0
12	80	1	6	0	6	0	0	0	0
13	1	1	12	0	10	0	0	0	0
13	2	1	8	0	10	0	0	0	0
13	3	1	12	0	10	0	0	0	0
13	5	1	5	0	10	0	0	0	0
13	55	1	7	0	10	0	0	0	0
13	11	1	10	0	10	0	0	0	0
13	13	1	12	0	10	0	0	0	0
13	14	1	12	0	10	0	0	0	0
13	15	1	12	0	10	0	0	0	0
13	16	1	12	0	10	0	0	0	0
13	17	1	12	0	10	0	0	0	0
13	22	1	5	0	10	0	0	0	0
13	25	1	6	0	10	0	0	0	0
13	26	1	6	0	10	0	0	0	0
13	27	1	6	0	10	0	0	0	0
13	29	1	5	0	10	0	0	0	0
13	32	1	6	0	10	0	0	0	0
13	35	1	6	0	10	0	0	0	0
13	36	1	6	0	10	0	0	0	0
13	39	1	6	0	10	0	0	0	0
13	40	1	6	0	10	0	0	0	0
13	41	1	6	0	10	0	0	0	0
13	49	1	6	0	10	0	0	0	0
13	50	1	6	0	10	0	0	0	0
13	53	1	6	0	10	0	0	0	0
13	54	1	6	0	10	0	0	0	0
13	56	1	6	0	10	0	0	0	0
13	57	1	5	0	10	0	0	0	0
13	61	1	5	0	10	0	0	0	0
13	62	1	6	0	10	0	0	0	0
13	65	1	6	0	10	0	0	0	0
13	69	1	6	0	10	0	0	0	0
13	83	1	6	0	10	0	0	0	0
13	84	1	6	0	10	0	0	0	0
13	109	1	6	0	10	0	0	0	0
13	111	1	5	0	10	0	0	0	0
13	112	1	6	0	10	0	0	0	0
13	118	1	6	0	8	0	0	0	0
13	119	1	8	0	10	0	0	0	0
13	123	1	6	0	10	0	0	0	0
13	127	1	6	0	8	0	0	0	0
13	129	1	6	0	10	0	0	0	0
14	2	6	9	0	8	0	0	0	0
15	2	10	10	0	8	0	0	0	0
16	132	6	6	0	8	0	0	0	0
17	2	1	8	0	5	0	0	0	0
17	7	1	12	0	4	0	0	0	0
17	9	1	10	0	4	0	0	0	0
17	10	1	9	0	4	0	0	0	0
17	11	1	10	0	5	0	0	0	0
17	18	1	8	0	5	0	0	0	0
17	19	1	12	0	4	0	0	0	0
17	20	1	8	0	5	0	0	0	0
17	21	1	8	0	5	0	0	0	0
17	23	1	7	0	4	0	0	0	0
17	31	1	8	0	4	0	0	0	0
17	38	1	8	0	4	0	0	0	0
17	42	1	8	0	4	0	0	0	0
17	43	1	6	0	5	0	0	0	0
17	48	1	8	0	4	0	0	0	0
17	53	1	6	0	5	0	0	0	0
17	56	1	6	0	5	0	0	0	0
17	58	1	8	0	4	0	0	0	0
17	60	1	8	0	4	0	0	0	0
17	61	1	6	0	5	0	0	0	0
17	66	1	10	0	5	0	0	0	0
17	113	1	12	0	5	0	0	0	0
17	114	1	12	0	5	0	0	0	0
17	115	1	12	0	5	0	0	0	0
17	116	1	12	0	5	0	0	0	0
17	117	1	12	0	5	0	0	0	0
17	123	1	6	0	5	0	0	0	0
17	135	1	8	0	4	0	0	0	0
18	1	1	12	0	5	0	0	0	0
18	2	1	8	0	5	0	0	0	0
18	3	1	12	0	5	0	0	0	0
18	5	1	4	0	6	0	0	0	0
18	55	1	6	0	5	0	0	0	0
18	7	1	12	0	4	0	0	0	0
18	10	1	9	0	4	0	0	0	0
18	11	1	10	0	5	0	0	0	0
18	13	1	11	0	5	0	0	0	0
18	14	1	11	0	5	0	0	0	0
18	15	1	11	0	5	0	0	0	0
18	16	1	11	0	5	0	0	0	0
18	17	1	11	0	5	0	0	0	0
18	19	1	12	0	4	0	0	0	0
18	22	1	5	0	6	0	0	0	0
18	23	1	7	0	4	0	0	0	0
18	25	1	5	0	6	0	0	0	0
18	26	1	5	0	5	0	0	0	0
18	27	1	5	0	6	0	0	0	0
18	29	1	5	0	6	0	0	0	0
18	31	1	8	0	4	0	0	0	0
18	32	1	5	0	5	0	0	0	0
18	35	1	6	0	5	0	0	0	0
18	36	1	6	0	5	0	0	0	0
18	39	1	6	0	6	0	0	0	0
18	40	1	6	0	6	0	0	0	0
18	41	1	6	0	6	0	0	0	0
18	43	1	6	0	5	0	0	0	0
18	44	1	6	0	5	0	0	0	0
18	45	1	6	0	5	0	0	0	0
18	49	1	5	0	6	0	0	0	0
18	50	1	6	0	5	0	0	0	0
18	53	1	6	0	5	0	0	0	0
18	54	1	6	0	5	0	0	0	0
18	56	1	6	0	5	0	0	0	0
18	57	1	6	0	5	0	0	0	0
18	61	1	6	0	5	0	0	0	0
18	62	1	5	0	6	0	0	0	0
18	65	1	5	0	6	0	0	0	0
18	66	1	10	0	5	0	0	0	0
18	69	1	5	0	6	0	0	0	0
18	83	1	6	0	5	0	0	0	0
18	84	1	6	0	5	0	0	0	0
18	109	1	3	0	7	0	0	0	0
18	111	1	4	0	5	0	0	0	0
18	112	1	5	0	7	0	0	0	0
18	113	1	12	0	5	0	0	0	0
18	114	1	12	0	5	0	0	0	0
18	115	1	12	0	5	0	0	0	0
18	116	1	12	0	5	0	0	0	0
18	117	1	12	0	5	0	0	0	0
18	118	1	6	0	8	0	0	0	0
18	119	1	6	0	4	0	0	0	0
18	123	1	6	0	5	0	0	0	0
18	127	1	6	0	8	0	0	0	0
18	129	1	5	0	6	0	0	0	0
18	130	1	4	0	6	0	0	0	0
18	131	1	4	0	5	0	0	0	0
18	133	1	10	0	5	0	0	0	0
18	75	1	4	0	6	0	0	0	0
18	76	1	5	0	6	0	0	0	0
18	77	1	5	0	6	0	0	0	0
18	78	1	3	0	6	0	0	0	0
18	79	1	6	0	6	0	0	0	0
18	80	1	4	0	6	0	0	0	0
18	183	1	4	0	5	0	0	0	0
18	172	1	3	0	6	0	0	0	0
18	178	1	4	0	6	0	0	0	0
18	179	1	3	0	6	0	0	0	0
18	171	1	2	0	5	0	0	0	0
18	98	1	2	0	6	0	0	0	0
18	180	1	3	0	6	0	0	0	0
18	95	1	2	0	6	0	0	0	0
18	106	1	3	0	5	0	0	0	0
18	175	1	2	0	6	0	0	0	0
18	93	1	2	0	6	0	0	0	0
18	88	1	2	0	6	0	0	0	0
18	94	1	2	0	6	0	0	0	0
18	181	1	3	0	6	0	0	0	0
18	91	1	2	0	6	0	0	0	0
18	104	1	2	0	6	0	0	0	0
18	105	1	2	0	6	0	0	0	0
18	176	1	2	0	6	0	0	0	0
18	90	1	2	0	6	0	0	0	0
18	173	1	3	0	5	0	0	0	0
18	100	1	2	0	6	0	0	0	0
18	97	1	2	0	6	0	0	0	0
18	101	1	2	0	6	0	0	0	0
18	92	1	2	0	6	0	0	0	0
18	89	1	2	0	6	0	0	0	0
18	103	1	2	0	6	0	0	0	0
18	174	1	4	0	6	0	0	0	0
18	169	1	4	0	5	0	0	0	0
18	182	1	3	0	5	0	0	0	0
18	170	1	5	0	5	0	0	0	0
18	177	1	2	0	6	0	0	0	0
18	99	1	2	0	6	0	0	0	0
51	136	10	10	0	8	0	0	0	0
51	137	10	10	0	8	0	0	0	0
51	138	10	10	0	8	0	0	0	0
51	139	10	10	0	8	0	0	0	0
51	140	10	10	0	8	0	0	0	0
51	141	10	10	0	8	0	0	0	0
51	142	10	10	0	8	0	0	0	0
51	143	10	10	0	8	0	0	0	0
51	144	10	10	0	8	0	0	0	0
51	145	10	10	0	8	0	0	0	0
51	146	10	10	0	8	0	0	0	0
51	147	10	10	0	8	0	0	0	0
51	148	10	10	0	8	0	0	0	0
51	149	10	10	0	8	0	0	0	0
#============End of sheet============

#============Begin of sheet============
@Sheet=隐藏技能激活条件

#============End of sheet============
